"siteID","date","plotID","subplotID","nestedSubplotID","tagID","stemDiameter","measurementHeight","canopyPosition","maxCanopyDiameter","ninetyCanopyDiameter","VD1height","VD2height","stemStatus","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","measuredBy","recordedBy","remarks","basalDiameter","basalDiameterHeight","growthForm","nestedSubplotArea1","nestedSubplotArea2"
"NIWO",2015-09-03,"NIWO_011",32,NA,"1734",19.8,130,3,2.1,2,9.4,-1.7,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",40,NA,"1736",19.8,130,3,2.4,1.4,10,0.1,1,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",32,NA,"01397A",19.8,130,3,3.8,2.6,9.3,-2,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",31,NA,"1974",19.9,130,3,4,2.5,7,-0.9,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",41,NA,"1087",19.9,130,3,3.6,2.8,12.3,-1,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",41,NA,"1093",19.9,130,3,3.2,2.2,13.3,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",40,NA,"1963",19.9,130,3,2.5,2.3,7,-2.4,5,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",40,NA,"1527",19.9,130,3,2.5,2.2,10.3,-2,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",32,NA,"1725",19.9,130,2,3.5,2.8,10.3,-1,1,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",32,NA,"1730",19.9,130,2,2.4,2.2,9.4,-2.1,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",31,NA,"1026",20,130,3,2.8,2.3,6.7,-3.3,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",31,NA,"1043",20,130,3,3.1,2.4,10.2,-2.3,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",31,NA,"1452",20,130,3,2.2,2.1,9.4,-1.2,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-31,"NIWO_010",31,NA,"1599",20,130,2,2.2,1.9,11.8,-1,2,"",NA,NA,"dbradley@field-ops.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",41,NA,"1086",20.1,130,3,3.2,2.4,13.3,-0.3,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",40,NA,"1330",20.1,130,3,2.7,2,6.4,-0.5,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",31,NA,"1895A",20.3,130,2,3.6,3.6,9.5,-2,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",40,NA,"1843",20.3,130,3,1.1,0.6,9.8,-1.2,2,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",40,NA,"1066",20.4,130,3,3.4,2.8,12,0.5,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",41,NA,"1085",20.4,130,3,3.8,2,10,-1.8,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",32,NA,"1928",20.4,130,3,3.1,2.6,13.4,0,1,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",41,NA,"01544A",20.5,130,3,4.6,3.8,13.3,-1,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",31,NA,"2070",20.5,130,3,1.2,1.1,5.9,-1.9,2,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-31,"NIWO_010",31,NA,"1598",20.5,130,3,2.2,1.2,6.4,-1.2,2,"",NA,NA,"dbradley@field-ops.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",31,NA,"1316",20.5,130,3,1.3,1,8,-2.1,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",32,NA,"1054",20.6,130,3,4.3,2.9,9.5,-2.4,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",41,NA,"1091",20.6,130,3,3.7,3.6,12.8,0.7,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",41,NA,"1095",20.6,130,3,3.8,2.7,12.5,-0.1,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",40,NA,"1744",20.6,130,4,2.6,2.1,5.8,-1.5,1,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",41,NA,"1084",20.7,130,3,4.9,2.9,8.2,-2.7,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",32,NA,"1400",20.7,130,3,2.2,1.8,9,-0.4,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",31,NA,"1029",20.8,130,3,3,2.8,8.5,-2.6,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",31,NA,"1509",20.8,130,3,2.7,2.5,11,-1.3,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_016",32,NA,"1164",20.8,130,3,2.5,2,6.5,-1.6,1,"",NA,NA,"dbradley@field-ops.org","acampenella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",40,NA,"1060",20.9,130,3,4.2,2.4,9.3,-1.9,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",41,NA,"1546",20.9,130,3,3.9,3.5,11.2,-2.2,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-31,"NIWO_010",31,NA,"1600",20.9,130,3,2.4,2.3,9.9,-1.1,1,"",NA,NA,"dbradley@field-ops.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",31,NA,"01979A",21,130,3,4.5,2.7,8.1,-2.8,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",40,NA,"1083",21,130,3,2.8,2.2,11.7,-0.5,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",40,NA,"1136",21,130,2,2.8,2.4,9,-0.7,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",32,NA,"1202",21,130,2,2.4,2.2,7.1,-0.7,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",32,NA,"1516",21,130,4,10.5,0,3.9,-1.9,2,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org"," broken top, so ninetyCanopyDiameter is zero.",NA,NA,"mbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",40,NA,"1077",21.1,130,3,3.2,2.7,9.4,-3.4,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",31,NA,"01134B",21.1,130,3,6.7,4.4,4.9,-1.3,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",31,NA,"1455",21.1,130,3,3.7,2.6,10,-1.4,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",32,NA,"1514",21.1,130,4,3.8,3.7,9.1,-1.8,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,NA,"2030",21.1,130,3,2.6,1.3,8.6,-1.8,2,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",40,NA,"1748",21.1,130,3,2.3,2.1,8,-0.7,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",31,NA,"1255",21.1,130,2,2.2,2.2,9.1,-1.5,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",32,NA,"1049",21.2,130,2,3.5,3,12.1,-1.7,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",41,NA,"1092",21.2,130,3,2.7,2.2,10.8,0.4,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",31,NA,"1893",21.2,130,3,3.1,2.4,9.3,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",31,NA,"1895",21.2,130,2,3.6,3.6,9.5,-2,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",31,NA,"1808",21.3,130,5,21.4,0,0.2,-1.1,2,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","broken top so ninety canopy diameter is zero",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",41,NA,"1907",21.3,130,4,1.6,1.1,13.7,1.2,2,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",31,NA,"1979",21.4,130,3,4.5,2.7,8.1,-2.8,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",40,NA,"1528",21.4,130,3,4.6,4.5,12,-1.2,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",40,NA,"2044",21.5,130,3,2.1,2,9.7,0.3,2,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",40,NA,"1749",21.5,130,2,0.8,0.8,10.6,-1.1,2,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",40,NA,"1848",21.5,130,3,2.7,2.2,13.3,-1.2,1,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",32,NA,"1833",21.5,130,4,4.7,3.5,11,0.1,1,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",31,NA,"1045",21.6,130,3,4.6,3.4,7.6,-3,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",32,NA,"1056",21.6,130,3,5,3.7,6.2,-3.8,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_016",41,NA,"1186",21.6,130,3,2.7,2.2,5,-1.7,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",31,NA,"1671",21.7,130,3,3.7,3,8,-1.2,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",41,NA,"1759",21.7,130,3,2.5,2.3,9,-1.9,1,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",31,NA,"1306",21.7,130,2,2.9,2.2,9.6,-0.5,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",31,NA,"1503",21.8,130,3,2,1.9,11.2,-1.5,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",41,NA,"1422",21.8,130,3,3.6,2.9,7.7,-0.2,2,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",32,NA,"2053",21.9,130,3,3.2,2.5,5.6,-2.5,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",41,NA,"1911",21.9,130,4,3.4,0.4,8.3,0.9,2,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",32,NA,"1828",22,130,4,2,1.6,13.1,-0.2,2,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",40,NA,"1292",22,130,2,3.2,2.7,11.2,-1.2,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_016",32,NA,"1162",22,130,2,3.6,3.6,7.5,-1.5,1,"",NA,NA,"dbradley@field-ops.org","acampenella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-31,"NIWO_010",32,NA,"1610",22.1,130,3,4,2.5,10.3,-1.9,1,"",NA,NA,"dbradley@field-ops.org","jjensen@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",40,NA,"1737",22.1,130,2,2.9,2.5,10.4,-1,1,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",41,NA,"1300",22.1,130,3,2.1,2,13,-1.5,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",40,NA,"2000",22.2,130,3,3,1.7,11.1,0.5,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-02,"NIWO_010",32,NA,"1621",22.2,130,3,2.6,2.4,11,-1,1,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",40,NA,"2041",22.3,130,4,3,2.8,8.2,-0.5,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",40,NA,"1747",22.3,130,2,2.4,2,7,-1.2,1,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",31,NA,"1264",22.3,130,2,2.9,2.5,6.5,0.3,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",40,NA,"1964",22.5,130,3,2.8,2.3,7.1,-2.5,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",31,NA,"1506",22.5,130,3,3.1,2.4,11.7,-1.2,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",31,NA,"1391",22.5,130,4,4.4,0.3,3.5,-1.9,2,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",31,NA,"1978",22.7,130,3,2.8,2.4,8.8,-2.4,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",32,NA,"1990",22.7,130,3,3.6,3.4,8,-0.7,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",40,NA,"1062",22.7,130,3,3.7,2.4,11.5,-0.5,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",32,NA,"1511",22.7,130,3,2.9,2.7,13,-0.9,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",40,NA,"1333",22.7,130,3,5.6,1.8,8.9,-0.3,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",31,NA,"1252",22.8,130,2,2.3,2.3,9.3,-0.9,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",31,NA,"01982B",22.9,130,3,5.3,3.9,9.7,-1,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",40,NA,"1061",22.9,130,3,3.2,2,9.2,-2.2,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",32,NA,"1827",22.9,130,4,7.2,1.5,7,-0.7,2,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","leaner",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",32,NA,"1269",23,130,2,2.4,2.1,10.8,-1,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",41,NA,"1430",23,130,3,2.4,2.2,6,-2,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",41,NA,"01538A",23.1,130,3,4.5,4,11.5,-1,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-26,"NIWO_016",32,NA,"1170",23.1,130,3,5.4,3.3,4.4,-3.5,1,"",NA,NA,"dbradley@field-ops.org","acampenella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-02,"NIWO_010",41,NA,"1644",23.2,130,3,2.7,2.5,8.3,-1.6,1,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",40,NA,"1751",23.2,130,2,2.1,1.6,10,-1.2,1,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",40,NA,"1997",23.3,130,3,5.3,3.4,7.5,-1,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",31,NA,"1454",23.3,130,3,6.1,5.2,11.8,-1.3,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-02,"NIWO_010",41,NA,"1635",23.3,130,2,3,2.3,12.3,-0.6,2,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",41,NA,"1762",23.3,130,3,1.7,1.5,8.3,-2.1,1,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,NA,"2033",23.4,130,3,3.2,2.5,10.5,-1.7,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-02,"NIWO_010",40,NA,"1628",23.5,130,4,2.2,1.7,4.7,-1.9,6,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","Windthrown",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",32,NA,"1401",23.5,130,3,2.9,2.9,10.3,-0.6,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",32,NA,"1988",23.6,130,3,2.8,2.3,11.2,-0.5,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",32,NA,"1728",23.6,130,2,2.5,2.3,9.9,-1.2,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",41,NA,"1903",23.6,130,3,2.9,2.7,17.1,0.7,1,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",40,NA,"1999",23.7,130,3,3.9,2.6,13.1,0.3,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",41,NA,"1465",23.7,130,3,3.2,2,12.4,-1.5,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",41,NA,"1423",23.7,130,3,4.5,4.2,6.5,0,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",32,NA,"1397",23.8,130,3,3.8,2.6,9.3,-2,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",40,NA,"1960",23.9,130,3,3.2,2.5,7.2,-3.4,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_016",41,NA,"1185",23.9,130,2,4,4,5,-2.3,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",32,NA,"1201",24,130,2,2.3,2.2,8.1,-0.5,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",31,NA,"01982A",24.1,130,3,5.3,3.9,9.7,-1,7,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",41,NA,"1914",24.2,130,4,4.5,1.2,14.8,1,2,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","leaner",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",31,NA,"01392A",24.2,130,3,5.9,4,5.9,-1.8,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-31,"NIWO_010",31,NA,"1596",24.3,130,3,2.2,1.8,11.1,-1.2,5,"",NA,NA,"dbradley@field-ops.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",32,NA,"1403",24.3,130,3,3.9,3.4,10.3,-1.7,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",40,NA,"1059",24.4,130,3,4.2,2.1,11,-2.3,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",31,NA,"1810",24.4,130,3,3.5,3.2,14.4,-0.9,1,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",40,NA,"1752",24.5,130,3,2.4,2.1,9.2,-1.1,1,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",40,NA,"1281",24.5,130,2,2.5,1.9,13.5,-1.5,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",40,NA,"1287",24.5,130,3,2.4,2.2,10,-2,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",32,NA,"1735",24.6,130,3,2.5,2.2,10.2,-1.8,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
