"siteID","date","plotID","subplotID","nestedSubplotID","tagID","stemDiameter","measurementHeight","canopyPosition","maxCanopyDiameter","ninetyCanopyDiameter","VD1height","VD2height","stemStatus","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","measuredBy","recordedBy","remarks","basalDiameter","basalDiameterHeight","growthForm"
"ORNL",20151215,"ORNL_046",41,3,"4882",16.3,130,NA,0,0,-2.1,7,5,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sbt"
"ORNL",20151215,"ORNL_046",41,3,"4883",2,130,NA,0,0,0,1.5,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_046",41,3,"4884",1.5,130,NA,0,0,0,2,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_046",41,3,"4885",30.5,130,NA,0,0,-1.7,23,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sbt"
"ORNL",20151215,"ORNL_046",41,3,"4886",2.3,10,NA,0,0,0,1.8,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sap"
"ORNL",20151215,"ORNL_046",41,3,"4887",1.5,10,NA,0,0,0,1.8,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sap"
"ORNL",20151215,"ORNL_046",41,3,"4888",1.1,130,NA,0,0,0,2.3,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_046",41,3,"4889",1.6,130,NA,0,0,0,2.3,5,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_046",41,3,"4890",2,10,NA,0,0,0,1.5,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sap"
"ORNL",20151215,"ORNL_046",41,1,"4891",1.5,10,NA,0,0,0,1.7,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sap"
"ORNL",20151215,"ORNL_046",41,1,"4892",19.3,130,NA,0,0,-2.1,14.6,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sbt"
"ORNL",20151215,"ORNL_046",41,1,"4893",13.5,130,NA,0,0,-1.9,13.1,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sbt"
"ORNL",20151215,"ORNL_046",41,2,"4894",14.8,130,NA,0,0,-2.2,15,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sbt"
"ORNL",20151215,"ORNL_046",41,2,"4895",9.7,130,NA,0,0,-2.1,8,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_046",41,2,"4896",7.2,130,NA,0,0,-2,7,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_046",41,2,"4897",15.6,130,NA,0,0,-2,14,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"mbt"
"ORNL",20151215,"ORNL_046",41,2,"4897A",14.2,130,NA,0,0,0,0,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"mbt"
"ORNL",20151215,"ORNL_046",41,2,"4897B",12.4,130,NA,0,0,0,0,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"mbt"
"ORNL",20151215,"ORNL_046",41,4,"4898",9.2,130,NA,0,0,-1.9,3,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_046",41,2,"4899",17.1,130,NA,0,0,-2.1,6,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sbt"
"ORNL",20151215,"ORNL_046",41,2,"4900",70.5,130,NA,0,0,-2.4,23.9,2,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sbt"
"ORNL",20151215,"ORNL_046",41,2,"4901",5.3,130,NA,0,0,-1.9,4.1,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_046",41,2,"4902",5.2,130,NA,0,0,-1.9,3.7,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_046",41,2,"4903",43.8,130,NA,0,0,-2.3,19,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"mbt"
"ORNL",20151215,"ORNL_046",41,2,"4903A",10.5,130,NA,0,0,0,0,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"mbt"
"ORNL",20151215,"ORNL_046",41,2,"4903B",12.5,130,NA,0,0,0,0,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"mbt"
"ORNL",20151215,"ORNL_046",41,2,"4904",7.1,130,NA,0,0,-1.6,8,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_046",41,2,"4905",49.9,130,NA,0,0,-1.8,29.5,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sbt"
"ORNL",20151215,"ORNL_046",41,1,"4906",65.2,130,NA,0,0,-2,21,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sbt"
"ORNL",20151215,"ORNL_046",41,1,"4907",44.8,130,NA,0,0,-2,23,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sbt"
"ORNL",20151215,"ORNL_046",41,1,"4908",8.7,130,NA,0,0,-2,6.7,2,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_046",41,1,"4909",9,130,NA,0,0,-1.9,2,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_046",41,1,"4910",14.2,130,NA,0,0,-1.9,9,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sbt"
"ORNL",20151215,"ORNL_046",41,1,"4911",2.7,10,NA,0,0,0,1.9,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sap"
"ORNL",20151215,"ORNL_046",41,1,"4912",2.7,10,NA,0,0,0,0.5,7,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sap"
"ORNL",20151210,"ORNL_036",21,3,"5",2.9,130,NA,0,0,0,4.4,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,1,"5080",1.8,130,NA,0,0,0,2.8,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,1,"5081",1,130,NA,0,0,0,2.5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,1,"5082",2.3,130,NA,0,0,0,4.1,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,1,"5083",3.2,130,NA,0,0,0,5.5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",37,1,"5084",1.7,130,NA,0,0,0,2.8,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,1,"5085",22.9,130,NA,22.6,0,-1.3,1,2,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",39,1,"5086",1.4,10,NA,0,0,0,1.4,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sap"
"ORNL",20160107,"ORNL_061",39,1,"5087",7.1,130,NA,0,0,-1,4.6,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,1,"5088",26.2,130,NA,0,0,-1.1,18,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",39,1,"5089",9.5,130,NA,0,0,-1,12,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,1,"5090",3.3,130,NA,0,0,0,5.1,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,3,"5091",26.4,130,NA,0,0,-1,19,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",39,3,"5092",13.4,130,NA,0,0,-0.8,7,2,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",39,3,"5093",36.3,130,NA,0,0,-0.8,20,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",39,3,"5094",2.9,130,NA,0,0,0,3.9,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,3,"5095",35.1,130,NA,0,0,-1,22,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",39,3,"5096",17.3,130,NA,0,0,-0.8,12,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",39,3,"5097",2.3,10,NA,0,0,0,1.5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sap"
"ORNL",20160107,"ORNL_061",39,3,"5098",17.2,130,NA,0,0,-1,12,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",39,3,"5099",18.7,130,NA,0,0,-0.7,18,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",39,3,"5100",3.7,130,NA,0,0,-0.7,2.4,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5101",9.6,130,NA,0,0,-1.5,7,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5102",16.9,130,NA,0,0,-1,18,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",39,2,"5103",14.7,130,NA,0,0,-1.5,14,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5104",2.6,130,NA,0,0,0,4.5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5105",4.5,130,NA,0,0,-1.7,4.3,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5106",3.1,130,NA,0,0,-1.5,5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5107",11.2,130,NA,0,0,-1.6,6.4,2,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",39,2,"5108",6.1,130,NA,0,0,-1.6,7.6,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5109",3.3,130,NA,0,0,-1.2,4,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5110",38.6,130,NA,0,0,-1.5,19.3,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",39,2,"5111",9.4,130,NA,0,0,-1.4,12,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5112",1.7,130,NA,0,0,0,4.4,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5113",2.1,130,NA,0,0,0,5.1,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5114",2.4,130,NA,0,0,0,4.9,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5115",3.9,130,NA,0,0,0,5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5116",1.5,130,NA,0,0,0,2.9,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5117",2.1,130,NA,0,0,0,3.1,7,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,3,"5118",5.8,130,NA,0,0,-0.6,3.6,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5119",10.4,130,NA,0,0,-1.8,7.2,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",39,2,"5120",7.4,130,NA,0,0,-1,8,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5121",6.9,130,NA,0,0,-1.4,6,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,2,"5122",19.8,130,NA,0,0,-2,16,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",39,2,"5123",1.5,130,NA,0,0,0,3,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,3,"5124",21.3,130,NA,0,0,-1.3,17.5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",39,3,"5124A",20.5,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",41,4,"5125",1.3,10,NA,0,0,0,1.3,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sap"
"ORNL",20160107,"ORNL_061",39,4,"5126",6,130,NA,0,0,-1.3,5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",39,4,"5127",26.3,130,NA,0,0,-1.4,19,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",39,4,"5128",29.4,130,NA,0,0,-1.5,18,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",39,4,"5128A",23.7,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",41,4,"5129",17.4,130,NA,0,0,-1.7,13,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,4,"5130",4.7,130,NA,0,0,-1.6,4.5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,4,"5131",2.6,130,NA,0,0,-1.5,3,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,4,"5132",36.4,130,NA,0,0,-1.8,19.1,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,4,"5133",1.9,10,NA,0,0,0,1.9,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sap"
"ORNL",20160107,"ORNL_061",41,4,"5134",1.4,10,NA,0,0,0,1,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sap"
"ORNL",20160107,"ORNL_061",41,4,"5135",1.3,130,NA,0,0,0,2.4,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,4,"5136",1.1,130,NA,0,0,0,1.8,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,4,"5137",2.2,130,NA,0,0,0,3.6,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,4,"5138",11.8,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,4,"5139",4.1,130,NA,0,0,-2,3.7,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,4,"5140",33.1,130,NA,0,0,-2.7,19,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",41,4,"5140A",36,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",41,4,"5141",18.9,130,NA,0,0,-2,14,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,4,"5142",14,130,NA,0,0,-2,6,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,4,"5143",22.9,130,NA,0,0,-2,5.7,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,4,"5144",27.2,130,NA,0,0,-2.2,7.2,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,4,"5145",1.3,130,NA,0,0,0,2.3,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,4,"5146",2.6,130,NA,0,0,0,4.5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,2,"5147",1.7,130,NA,0,0,0,2.4,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,4,"5148",2.4,130,NA,0,0,0,3.4,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,2,"5149",4.6,130,NA,0,0,-2,3.5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_043",39,3,"515",3.5,130,NA,0,0,0,3.8,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,2,"5150",37.3,130,NA,0,0,-2.2,20,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,4,"5151",8,130,NA,0,0,-2,3.9,2,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,2,"5152",18.2,130,NA,0,0,-2,9,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,2,"5153",14.7,130,NA,0,0,-2,4,2,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,2,"5154",26.5,130,NA,0,0,-2.6,16,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",41,2,"5154A",16.5,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",41,2,"5155",28.1,130,NA,0,0,-3,11,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,2,"5156",26.1,130,NA,0,0,-2.7,18.3,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,2,"5157",9.1,130,NA,0,0,-2.8,5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,2,"5158",19.8,130,NA,0,0,-2.4,10,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,1,"5159",9.9,130,NA,0,0,-2.5,4.5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_043",39,3,"516",3.7,130,NA,0,0,-3,5,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,1,"5160",1.5,130,NA,0,0,0,2.1,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,1,"5161",2.6,130,NA,0,0,0,0.6,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,1,"5162",18,130,NA,0,0,-2.2,15,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,1,"5163",27.1,130,NA,0,0,-2,18,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",41,1,"5163A",12.6,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",41,1,"5164",25.6,130,NA,0,0,-1.8,14,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,1,"5165",9.5,130,NA,0,0,-1.9,9,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,1,"5166",43.6,130,NA,0,0,-1.9,23.4,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",41,1,"5166A",40.7,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",41,1,"5167",7.8,130,NA,6.7,6.1,-2,7.1,1,"cyl",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","irregular basal measurement",23.8,10,"sis"
"ORNL",20160107,"ORNL_061",41,2,"5168",9.6,130,NA,5.6,4.9,-2.3,8,1,"cyl",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","irregular basal measurement",24,10,"sis"
"ORNL",20160107,"ORNL_061",41,4,"5169",4.1,130,NA,0,0,-2.1,3,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20151215,"ORNL_043",39,3,"517",53.6,130,NA,0,0,-2.8,24,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,3,"5170",39.2,130,NA,0,0,-2,21,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,3,"5171",22.8,130,NA,0,0,-2,14.4,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,3,"5172",2,10,NA,0,0,0,0.6,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sap"
"ORNL",20160107,"ORNL_061",41,3,"5173",14,130,NA,0,0,-1.8,6.5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,3,"5174",27,130,NA,0,0,-1.7,19,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160107,"ORNL_061",41,3,"5175",3.8,130,NA,0,0,-1.9,1.4,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,3,"5176",2.5,130,NA,0,0,0,4.3,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,3,"5177",4.7,130,NA,0,0,-2,2.9,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20160107,"ORNL_061",41,3,"5178",25.6,130,NA,0,0,-1.8,17.2,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",41,3,"5178A",25.1,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"mbt"
"ORNL",20160107,"ORNL_061",41,2,"5179",27.9,130,NA,0,0,-2.3,20,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20151215,"ORNL_043",39,3,"518",1.7,10,NA,0,0,0,1.7,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"sap"
