"date","plotID","subplotID","nestedSubplotID","tagID","stemDiameter","measurementHeight","canopyPosition","maxCanopyDiameter","ninetyCanopyDiameter","VD1height","VD2height","stemStatus","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","remarks","siteID","measuredBy","recordedBy","plotType","subtype"
20150729,"TREE_055",39,NA,"153",31.5,10,1,NA,NA,21,NA,5,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,NA,"156",13.6,130,4,NA,NA,8.5,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,1,"158",3.5,10,5,NA,NA,1.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,NA,"159",39.4,130,3,NA,NA,20.1,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,2,"16",7,130,4,NA,NA,8.4,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,2,"163",8,130,4,NA,NA,8.4,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,NA,"165",27.7,130,2,NA,NA,14.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,NA,"181",33.8,130,2,NA,NA,20.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,4,"183",3.6,130,5,NA,NA,3.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,4,"186",1.8,10,5,NA,NA,0.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,NA,"19",13.8,130,3,NA,NA,11.5,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,NA,"190",39.5,130,2,NA,NA,22,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,2,"191",5.9,130,4,NA,NA,8.6,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,2,"199",5.4,120,4,NA,NA,6.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,NA,"21",15.5,130,3,NA,NA,16.5,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,3,"212",1,10,5,NA,NA,0.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,1,"220",1.5,130,5,NA,NA,2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,1,"226",2.6,10,5,NA,NA,1.4,NA,7,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,3,"230",1.9,10,5,NA,NA,1.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,1,"233",3.1,130,5,NA,NA,2.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,1,"242",2.2,10,5,NA,NA,1.2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,3,"245",1.4,10,5,NA,NA,1,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,1,"254",1.3,10,5,NA,NA,1.4,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,1,"270",1.3,130,5,NA,NA,1.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,2,"28",2,10,5,NA,NA,1.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,3,"289",2.4,10,5,NA,NA,1.4,NA,1,"",NA,NA,"no transcription","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,1,"291",1.9,130,5,NA,NA,2.6,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,4,"292",2,130,5,NA,NA,2.5,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,3,"300",2.4,10,5,NA,NA,0.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,NA,"31",15.8,130,4,NA,NA,9.4,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,NA,"32",22.1,130,3,NA,NA,15.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,NA,"33",26.9,130,3,NA,NA,19.6,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,NA,"39",37.2,130,2,NA,NA,20.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,NA,"42",10.6,130,4,NA,NA,13.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,NA,"43",36,130,2,NA,NA,19.5,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,NA,"46",13.3,130,4,NA,NA,10.2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,NA,"48",34.6,130,2,NA,NA,23.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,NA,"49",29.9,130,1,NA,NA,23.4,NA,1,"",NA,NA,"no transcription errors","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,1,"5",2.4,10,5,NA,NA,1.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,NA,"50",13.4,130,4,NA,NA,11.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,4,"538",3,10,5,NA,NA,1.4,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,3,"577",2,10,5,NA,NA,1.2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,NA,"60",22.1,130,3,NA,NA,16.5,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,NA,"63",10.1,130,4,NA,NA,8.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,2,"72",6.5,130,4,NA,NA,4.7,NA,1,"",NA,NA,"no transcription errors","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,3,"81",1.9,10,5,NA,NA,1.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,NA,"85",12,110,4,NA,NA,9.1,NA,4,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,4,"88",1,10,5,NA,NA,0.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,2,"90",2.3,130,5,NA,NA,5.2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",41,4,"92",3.8,130,5,NA,NA,2.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,4,"93",8.1,130,4,NA,NA,5.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_055",39,2,"95",1.2,10,5,NA,NA,0.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"1",10.3,130,4,NA,NA,6.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"107",31.3,130,3,NA,NA,17.6,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"109",19.7,130,4,NA,NA,10,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,1,"11",5.7,130,5,NA,NA,4.5,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,1,"112",4.9,130,5,NA,NA,3.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,1,"115",1.9,130,5,NA,NA,2.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"116",33.4,130,2,NA,NA,17.4,NA,4,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"117",1.1,130,5,NA,NA,2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"124",1.7,10,5,NA,NA,2.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,1,"13",3.9,130,5,NA,NA,2.6,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"135",1.9,130,5,NA,NA,2.1,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,4,"146",8.2,130,4,NA,NA,8.5,NA,1,"",NA,NA,"no transcription errors","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"154",33.3,130,2,NA,NA,17.1,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"155",1.8,130,5,NA,NA,2.2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,4,"162",1.3,10,5,NA,NA,0.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"167",19.1,130,4,NA,NA,14.7,NA,7,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,1,"168",7.3,130,5,NA,NA,4.2,NA,1,"",NA,NA,"no transcription errors","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"169",3.8,130,4,NA,NA,5.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,4,"171",6.8,130,5,NA,NA,6.6,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,4,"177",1.8,130,5,NA,NA,2.2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"182",1.2,10,5,2.2,2,1.2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,4,"189",8,130,5,NA,NA,5.4,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"192",12.3,130,4,NA,NA,8.9,NA,1,"",NA,NA,"no transcription errors","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"195",12.5,130,4,NA,NA,11.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"198",2.1,130,5,3.4,2.7,2.9,NA,1,"inc",1,0.6,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"198",2.1,130,NA,NA,NA,NA,NA,NA,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"2",19.1,130,3,NA,NA,16.5,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"219",38.3,130,2,NA,NA,16.7,NA,5,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"225",1.1,10,5,NA,NA,1.1,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"232",33,130,3,NA,NA,18.7,NA,4,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"238",28.5,130,2,NA,NA,16.2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"239",1.2,10,5,NA,NA,1.6,NA,1,"",NA,NA,"no transcription errors","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"240",1.8,10,5,2.8,1.9,2.7,NA,1,"inc",0.3,0.2,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"240",1.7,10,5,2.8,1.9,2.7,NA,1,"inc",0.3,0.2,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"240",1.3,10,5,2.8,1.9,2.7,NA,1,"inc",0.3,0.2,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"243",18.6,130,3,NA,NA,14.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"244",30.1,130,3,NA,NA,18.2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"246",23.3,130,3,NA,NA,9.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"248",24.2,130,3,NA,NA,16.9,NA,6,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"249",19.4,120,3,NA,NA,15,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"250",1.5,10,5,NA,NA,1.1,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"252",31.3,130,3,NA,NA,19,NA,1,"",NA,NA,"no transcription errors","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"253",26.4,130,2,NA,NA,17.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"255",22,130,2,NA,NA,17.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"256",25.1,130,3,NA,NA,16.6,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"258",4,130,5,NA,NA,2.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"259",16.4,130,3,NA,NA,13.4,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"260",14.4,130,4,NA,NA,14,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"261",31.5,130,3,NA,NA,18.4,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"262",1.5,10,5,0.9,0.7,2.1,NA,1,"inc",0.8,0.6,"no transcription errors","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"262",1.5,10,NA,NA,NA,NA,NA,NA,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"264",19.3,130,4,NA,NA,11.9,NA,1,"",NA,NA,"no transcription errors","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"271",2,130,5,3.4,2.6,2.4,NA,1,"cyl",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"271",1.6,130,NA,NA,NA,NA,NA,NA,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"271",1.3,130,NA,NA,NA,NA,NA,NA,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"273",21.5,130,3,NA,NA,16.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"275",14.6,130,4,NA,NA,11,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,1,"277",7.6,130,4,NA,NA,11.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"278",19.5,130,3,NA,NA,14.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"279",27.5,130,3,NA,NA,17.4,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,1,"280",7.4,130,4,NA,NA,5.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"281",1.8,10,5,NA,NA,2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"282",1.6,130,5,2.6,2,2.3,NA,1,"inc",0.8,0.6,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"286",1.5,130,5,NA,NA,2.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"287",2,10,5,NA,NA,1.2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,NA,"288",14.4,130,4,NA,NA,11.5,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"289",1.7,10,5,3,1.3,1.9,NA,1,"cyl",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"289",1.6,10,5,3,1.3,1.9,NA,1,"cyl",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"289",1.4,130,5,3,1.3,1.9,NA,1,"cyl",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"29",35.8,130,2,NA,NA,20.4,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"41",1.9,130,5,2.2,2,2.2,NA,1,"inc",90,20,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"41",1.7,10,NA,NA,NA,NA,NA,NA,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"54",2.9,130,5,NA,NA,2.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"604",1,10,5,NA,NA,1,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,1,"61",6,130,5,NA,NA,4.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"624",1.2,130,5,NA,NA,1.9,NA,1,"",NA,NA,"no transcription errors","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"65",18,130,3,NA,NA,14.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,1,"658",7,130,5,NA,NA,5.5,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"66",11.5,130,4,NA,NA,10.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"68",2.7,10,5,NA,NA,1.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"689",1.6,10,5,NA,NA,1.8,NA,7,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"692",1.4,10,5,NA,NA,1.6,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"699",10,130,4,NA,NA,11.1,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,1,"8",5.6,130,5,NA,NA,4.1,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"94",1.5,10,5,0.9,0.6,1.4,NA,1,"cyl",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",41,4,"94",1.2,10,NA,NA,NA,NA,NA,NA,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"96",51.2,130,1,NA,NA,17.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,1,"97",5,130,5,NA,NA,3.5,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150729,"TREE_056",21,NA,"98",54.7,130,1,NA,NA,21.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150804,"TREE_057",23,2,"1009",2.5,130,5,NA,NA,4.8,NA,5,"",NA,NA,"","TREE","eleonard@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150804,"TREE_057",23,2,"1010",1.4,10,5,NA,NA,1.2,NA,1,"",NA,NA,"","TREE","eleonard@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150804,"TREE_057",23,2,"1015",1.4,10,5,NA,NA,0.6,NA,1,"",NA,NA,"","TREE","eleonard@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150804,"TREE_057",23,2,"1029",1.4,10,5,NA,NA,1,NA,1,"",NA,NA,"no transcription errors","TREE","eleonard@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150804,"TREE_057",23,2,"1031",1.1,130,5,NA,NA,2.5,NA,5,"",NA,NA,"","TREE","eleonard@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150804,"TREE_057",23,2,"1032",4,130,5,0,0,5.2,NA,5,"",NA,NA,"","TREE","eleonard@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150804,"TREE_057",23,2,"1035",1.3,10,5,NA,NA,0.8,NA,1,"",NA,NA,"","TREE","eleonard@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150804,"TREE_057",39,3,"217",1.6,130,5,NA,NA,3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150804,"TREE_057",39,1,"222",4.9,130,5,NA,NA,4,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150804,"TREE_057",39,NA,"356",10.9,130,4,NA,NA,8.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150804,"TREE_057",39,1,"401",3.5,130,5,NA,NA,3.5,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150804,"TREE_057",39,NA,"402",31.1,130,1,NA,NA,18.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150804,"TREE_057",39,1,"408",1.5,130,5,NA,NA,3.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","shoffman@field-ops.org","tower","basePlot"
