"uid","domainID","siteID","plotID","subplotID","divDataType","targetTaxaPresent","otherVariablesPresent","taxonID","acceptedTaxonID","identificationQualifier","taxonIDRemarks","morphospeciesID","otherVariables","percentCover","heightPlantOver300cm","heightPlantSpecies","boutNumber","date","samplingProtocol","identificationReferences","measuredBy","recordedBy","enteredBy","remarks","individualID"
"AF0315106BDE4DCC8F79AC66B13C2758",NA,"UNDE","UNDE_020","31.1.1","plantSpecies","Y",NA,"FRNI","FRNI",NA,NA,NA,NA,"0.5","N","13","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"749452E0D41649458FB96B54A8C68B0E",NA,"UNDE","UNDE_020","31.1.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"0.5","N","5","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"3C658F3C089D48EB8BC2BDF3F0B970FD",NA,"UNDE","UNDE_020","31.1.1","plantSpecies","Y",NA,"BEAL2","BEAL2",NA,NA,NA,NA,"1","N","21","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"B80D4394E1FC40798577E67CF6E30A86",NA,"UNDE","UNDE_020","31.1.1","plantSpecies","Y",NA,"CADI6","CADI6",NA,NA,NA,NA,"0.5","N","23","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"C6D24366B8DE49068DD4F620ED3BC069",NA,"UNDE","UNDE_020","31.1.1","plantSpecies","Y",NA,"RUPU","RUPU",NA,NA,NA,NA,"0.5","N","11","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"7BA7BDDFC38F4181A4B352BDB7CB7573",NA,"UNDE","UNDE_020","31.1.1","plantSpecies","Y",NA,"MACA4","MACA4",NA,NA,NA,NA,"0.5","N","3","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"549E55961B2C4712A652DE88C8969A82",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"MACA4","MACA4",NA,NA,NA,NA,"1","N","5","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"DD01BBC3A35746EE92ED09FD4DBF5BCD",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"COCA13","COCA13",NA,NA,NA,NA,"1","N","6","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"DB65A54AFF6E4F65BCB82E80A4FCCA57",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"ARNU2","ARNU2",NA,NA,NA,NA,"2","N","29","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"3731B20713634F3A8AA3F6187090D90F",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"STLA16","STLA16",NA,NA,NA,NA,"0.5","N","14","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"64578E86F4094DA7A14A5D6E0A278CF5",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"POA","POA",NA,NA,NA,NA,"0.5","N","22","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"6E2894E1DD094200BD470139A51F1C1B",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"0.5","N","8","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"C6AF2CC9E57B47A197BACD02D400714A",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"RUPU","RUPU",NA,NA,NA,NA,"1","N","12","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"B09775FC37F04B459E31B38A24B7AC43",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"CALE11","CALE11",NA,NA,NA,NA,"0.5","N","18","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"A560780E58CE46D886C537A5592599FE",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"CIAL","CIAL",NA,NA,NA,NA,"0.5","N","4","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"7A27C1F0F599401C8CB66A224969E043",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"COTR2","COTR2",NA,NA,NA,NA,"0.5","N","3","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"1F3A13F95E10449D8BCC1831798CC896",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"EQSY","EQSY",NA,NA,NA,NA,"0.5","N","18","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"E5039495684547D89257F7986015CF89",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"FRNI","FRNI",NA,NA,NA,NA,"0.5","N","12","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"D89E4739034447159F94473BDBD2956C",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"LYAN2","LYAN2",NA,NA,NA,NA,"0.5","N","7","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"02A9A5A143BD48F9A4FE1190626196D3",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"DRCA11","DRCA11",NA,NA,NA,NA,"0.5","N","11","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"AF935B83281A49B38DBAA01D5A735412",NA,"UNDE","UNDE_020","32.2.1","plantSpecies","Y",NA,"CLBO3","CLBO3",NA,NA,NA,NA,"1","N","8","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"CA046A9D5549402FA4635BD2EF669881",NA,"UNDE","UNDE_020","31.4.1","plantSpecies","Y",NA,"RUPU","RUPU",NA,NA,NA,NA,"0.5","N","19","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"D16FACA7362C48FA973B6E55FBC55FDE",NA,"UNDE","UNDE_020","31.4.1","plantSpecies","Y",NA,"FRNI","FRNI",NA,NA,NA,NA,"0.5","N","12","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"02DF786EAEA740DF9863A7AB90602580",NA,"UNDE","UNDE_020","31.4.1","plantSpecies","Y",NA,"CAREX","CAREX",NA,NA,NA,NA,"0.5","N","14","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"543B9EF49FE54E888AECC91AD6C06851",NA,"UNDE","UNDE_020","31.4.1","plantSpecies","Y",NA,"CHGL2","CHGL2",NA,NA,NA,NA,"0.5","N","12","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"C321EC44E25B4EC48DC4870C82777CE1",NA,"UNDE","UNDE_020","31.4.1","plantSpecies","Y",NA,"MINU3","MINU3",NA,NA,NA,NA,"0.5","N","7","1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"7AA687E7DBCE48BB9C9037171D2E78C7",NA,"UNDE","UNDE_020","31.4.1","plantSpecies","Y",NA,"ONSE","ONSE",NA,NA,NA,NA,NA,NA,NA,"1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"22CD3CB0EE154159A864B207D66834CD",NA,"UNDE","UNDE_020","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","2",NA,NA,"1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"1C6FBDA5F8204053A6C140D6B03EFACC",NA,"UNDE","UNDE_020","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","50",NA,NA,"1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"AEC9C5DA02584CB088BE8C489CA38C45",NA,"UNDE","UNDE_020","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"6EA3FB586A7345AB8F33EF21D5490200",NA,"UNDE","UNDE_020","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"water","35",NA,NA,"1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"24C0D318B6E04B0CAD6C9935686545B5",NA,"UNDE","UNDE_020","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"7F537A2C6ADD42E9992FDB551B608637",NA,"UNDE","UNDE_020","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","12",NA,NA,"1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"7408835970594D8591A47F325682DC21",NA,"UNDE","UNDE_020","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","25",NA,NA,"1","""2015-06-10""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"69D75DDDAF3241C2A6B08810C0630BA5",NA,"UNDE","UNDE_001","41.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"831CA4DA6657479D80BA32D60951A766",NA,"UNDE","UNDE_001","41.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"9902D9BAA6F345A2A66BCE39E6FD60D1",NA,"UNDE","UNDE_001","41.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","3",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"9924C9CBDC354187AB1C2AFA73FB9AC9",NA,"UNDE","UNDE_001","41.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","72",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"14915610FF3A49B1BC117879DA092A0C",NA,"UNDE","UNDE_001","41.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","3",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"CBE3CD3F673942C1AD7513B4396440A0",NA,"UNDE","UNDE_001","41.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","81",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"00322C2E222F47458497BB9270DC2274",NA,"UNDE","UNDE_001","41.4.1","plantSpecies","Y",NA,"LYDE","LYDE",NA,NA,NA,NA,"0.5","N","18","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"0F1BCD9F90FB4C6AAF2F30B29D93E849",NA,"UNDE","UNDE_001","41.4.1","plantSpecies","Y",NA,"PTAQ","PTAQ",NA,NA,NA,NA,"0.5","N","15","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"B410317B326645E9B8C47860E2FE457B",NA,"UNDE","UNDE_001","41.4.1","plantSpecies","Y",NA,"CAREX","CAREX",NA,NA,NA,NA,"0.5","N","5","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"E1C7BA1BD31147DEB05C35A36B6F06D6",NA,"UNDE","UNDE_001","41.4.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"1","N","8","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"5C9F26E473754A558CC815705B3F44DC",NA,"UNDE","UNDE_001","41.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"soil","0.5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"09441213E6E74DC5A8254626DC77B114",NA,"UNDE","UNDE_001","41.4.1","plantSpecies","Y",NA,"AMELA","AMELA",NA,NA,NA,NA,"0.5","N","8","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"46C0E99EE6C14676AF30E5FAC96AEA16",NA,"UNDE","UNDE_001","41.4.1","plantSpecies","Y",NA,"COCO6","COCO6",NA,NA,NA,NA,"0.5","N","20","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"790DFF9095E4451C8CD81D22705598F7",NA,"UNDE","UNDE_001","41.4.1","plantSpecies","Y",NA,"LYAN2","LYAN2",NA,NA,NA,NA,"0.5","N","8","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"1166B024FAF44CA7B47D041A66D30833",NA,"UNDE","UNDE_001","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","75",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"82A7094EF6C34B278F2B1157826E4480",NA,"UNDE","UNDE_001","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"05408BDCD59C46BFAFDBBBF2B416ACBE",NA,"UNDE","UNDE_001","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"BBE0ECCC51E7403FAF16C4B852B0FD2D",NA,"UNDE","UNDE_001","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","97",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"EE1A6B2EF6124148AA922BBB63F92E2A",NA,"UNDE","UNDE_001","41.4.1","plantSpecies","Y",NA,"ACRU","ACRU",NA,NA,NA,NA,"22","N","5","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"D51CB3CB46EA498EA7030080F7B22942",NA,"UNDE","UNDE_001","41.4.1","plantSpecies","Y",NA,"MACA4","MACA4",NA,NA,NA,NA,"4","N","7","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"F33031A233D0433E8DAD70C12D78543D",NA,"UNDE","UNDE_001","31.4.1","plantSpecies","Y",NA,"RUPU","RUPU",NA,NA,NA,NA,NA,NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"348534B750B140C5BDF9E8C8D300DC6A",NA,"UNDE","UNDE_001","31.4.1","plantSpecies","Y",NA,"ATFI","ATFI",NA,NA,NA,NA,NA,NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"A931536BA40D47659965FFAEA89CFD2F",NA,"UNDE","UNDE_001","31.4.1","plantSpecies","Y",NA,"FRNI","FRNI",NA,NA,NA,NA,NA,NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"97596A39D0DC49339DDB7E421988BC1D",NA,"UNDE","UNDE_001","31.4.1","plantSpecies","Y",NA,"MACA4","MACA4",NA,NA,NA,NA,NA,NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"9B11413A14EB4C32965D82B86469531E",NA,"UNDE","UNDE_001","31.4.1","plantSpecies","Y",NA,"CAAR3","CAAR3","cf. species",NA,NA,NA,NA,NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"1758169AD6264AF7A7F82E1696C89B78",NA,"UNDE","UNDE_001","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","90",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"B98F3C6685EA42B4AA57CC43ECE639BB",NA,"UNDE","UNDE_001","31.1.1","plantSpecies","Y",NA,"MACA4","MACA4",NA,NA,NA,NA,"0.5","N","7","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"A4CBE701C888464DB168B9A5946E788B",NA,"UNDE","UNDE_001","31.1.1","plantSpecies","Y",NA,"FRNI","FRNI","cf. species",NA,NA,NA,"0.5","N","14","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"4FCC96BEB208412FACE43083511F7B4C",NA,"UNDE","UNDE_001","31.1.1","plantSpecies","Y",NA,"COCO6","COCO6",NA,NA,NA,NA,"17","N","80","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"E6698D55E06E4F5F8905CD057A0BF506",NA,"UNDE","UNDE_001","31.1.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"0.5","N","8","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"7E279080CE2342D9927CCD5562D1E161",NA,"UNDE","UNDE_001","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","99",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"0AC8D641B45742BDB4443B3FF652123B",NA,"UNDE","UNDE_001","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","1",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"549DB0629D81449F8E43DEBACD5F2C11",NA,"UNDE","UNDE_001","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"11F35E0E1CFD4AEABA5008957DB413F2",NA,"UNDE","UNDE_001","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"59C04378EBAF435F9ACC5FECAD0BEEC5",NA,"UNDE","UNDE_001","31.1.1","plantSpecies","Y",NA,"ACRU","ACRU",NA,NA,NA,NA,"0.5","N","12","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"AAE209CF24024832B6E6C4BE6855F6BA",NA,"UNDE","UNDE_001","31.1.1","plantSpecies","Y",NA,"ACSA3","ACSA3",NA,NA,NA,NA,"2","N","20","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"7B42222968394E1F8AA793827793CF8A",NA,"UNDE","UNDE_001","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"water","98",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"8991E966E0C64D8EA8C1F617BE26A7A2",NA,"UNDE","UNDE_001","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","1",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"19CFE34C2CF741798C60F621592FDEB4",NA,"UNDE","UNDE_001","32.2.1","plantSpecies","Y",NA,"SCGA","SCGA","cf. species",NA,NA,NA,"0.5","N","7","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"841898121068437982764C05108099B7",NA,"UNDE","UNDE_001","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","0.5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"C44E85946B484BF9AF6D5CFCFC441D92",NA,"UNDE","UNDE_001","32.2.1","plantSpecies","Y",NA,"POACEA","POACEA","cf. genus",NA,NA,NA,"0.5","N","21","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"9AE0FA92555E4E4DB12C782D77E5E46E",NA,"UNDE","UNDE_001","32.2.1","plantSpecies","Y",NA,"DRCA11","DRCA11","cf. species",NA,NA,NA,"0.5","N","26","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"4BDFB63D89BC4B98918AC5AAD6214D66",NA,"UNDE","UNDE_001","32.2.1","plantSpecies","Y",NA,"IMCA","IMCA",NA,NA,NA,NA,"2","N","3","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"8B235D6C5B2C4B788732EF7370951707",NA,"UNDE","UNDE_001","32.2.1","plantSpecies","Y",NA,"CABR15","CABR15",NA,NA,NA,NA,"0.5","N","22","1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"7C237360CA8D419581C5533D5708101D",NA,"UNDE","UNDE_001","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","80",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"4BD9FA21A7E149A98D27633F47F0DC8B",NA,"UNDE","UNDE_001","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"otherNonVascular","5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"5353E384224445D39EE27B780F0F868C",NA,"UNDE","UNDE_001","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","10",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"71E5BF5A6D78438693CCB39BC642AC7A",NA,"UNDE","UNDE_001","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"F788C4A88B1A436EBB255E7806569A9E",NA,"UNDE","UNDE_001","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"05F4F4F8221E4BA5980D7201FBE2F00C",NA,"UNDE","UNDE_001","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","82",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"F644CEF90C0D4071994FF8FAE9ABE0E8",NA,"UNDE","UNDE_001","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","13",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"ADD367C1C8A0458B9A85C07945059B23",NA,"UNDE","UNDE_001","31.4.1","plantSpecies","Y",NA,"ACER","ACER",NA,NA,NA,NA,NA,NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"3B6E935B13D24124AA7EBCEBA8F38C75",NA,"UNDE","UNDE_001","31.4.1","plantSpecies","Y",NA,"CAREX","CAREX",NA,NA,NA,NA,NA,NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"EAEEE99BA4144A0A922C44286A4A9164",NA,"UNDE","UNDE_001","31.4.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,NA,NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"C5E7FD5F030F46B0AE796271D0CAC218",NA,"UNDE","UNDE_001","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"otherNonVascular","0.5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"5A7882B25D904E27A86A3DAFFBB6EDED",NA,"UNDE","UNDE_001","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","90",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"8C84478641214C9E9BEA8E1F1772BB6C",NA,"UNDE","UNDE_001","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","80",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"5BB5626595F64C5C9572545C913CEB43",NA,"UNDE","UNDE_001","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","0.5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"9A10AAE0130B40F198F1E6EB33B7B8F6",NA,"UNDE","UNDE_001","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","20",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
"107AC3112E4D4BAA92B2A4A4B5EB0AF3",NA,"UNDE","UNDE_001","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-03""",NA,NA,"ameade@field-ops.org","radams@field-ops.org","radams@field-ops.org",NA,NA
