"","siteID","plotID","boutNumber","measuredBy","recordedBy","entered.by","date","subplot","taxonID","Check52","taxonIDRemarks","identificationQualifier","morphospeciesID","morphoSpeciesRemarks","percentCover","remarks","moss...cover","photoID","X"
"1:2362","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.1.1","ERVA5",NA,"","","","",14,"",NA,NA,NA
"1:2363","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",4,"",NA,NA,NA
"1:2364","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.1.1","POBI5",NA,"","","","",3,"",NA,NA,NA
"1:2365","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.1.1","CATE11",NA,"","","","",7,"",NA,NA,NA
"1:2366","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.1.1","VAVI",NA,"","","","",45,"",NA,NA,NA
"1:2367","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.1.1","SAPU15",NA,"","","","",2,"",NA,NA,NA
"1:2368","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.1.1","BETUL",NA,"CS","","BENA/BEGL","",13,"",NA,NA,NA
"1:2369","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.1.1","ANPO",NA,"","","","",12,"",NA,NA,NA
"1:2370","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.1.1","PELA4",NA,"","","","",0.5,"",NA,NA,NA
"1:2371","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.1.1","EMNI",NA,"","","","",1,"",NA,NA,NA
"1:2372","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.1.1","RUCH",NA,"","","","",3,"",NA,NA,NA
"1:2373","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.3.1","CAREX",NA,"CS","","CAPE8/CAME4","",5,"",NA,NA,NA
"1:2374","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.3.1","ERVA5",NA,"","","","",9,"",NA,NA,NA
"1:2375","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.3.1","BETUL",NA,"CS","","BENA/BEGL","",15,"",NA,NA,NA
"1:2376","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.3.1","SAPU15",NA,"","","","",6,"",NA,NA,NA
"1:2377","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.3.1","RUCH",NA,"","","","",3,"",NA,NA,NA
"1:2378","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.3.1","VAVI",NA,"","","","",17,"",NA,NA,NA
"1:2379","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.3.1","EMNI",NA,"","","","",11,"",NA,NA,NA
"1:2380","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.3.1","ANPO",NA,"","","","",6,"",NA,NA,NA
"1:2381","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.3.1","POBI5",NA,"","","","",1,"",NA,NA,NA
"1:2382","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.3.1","PELA4",NA,"","","","",0.5,"",NA,NA,NA
"1:2383","TOOL ","TOOL_64216","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"40.3.1","BIVI2",NA,"","","","",1,"",NA,NA,NA
"1:2384","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.1.1","ERVA5",NA,"","","","",13,"",NA,NA,NA
"1:2385","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.1.1","VAVI",NA,"","","","",12,"",NA,NA,NA
"1:2386","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.1.1","RUCH",NA,"","","","",3,"",NA,NA,NA
"1:2387","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.1.1","ANPO",NA,"","","","",4,"",NA,NA,NA
"1:2388","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",12,"",NA,NA,NA
"1:2389","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.1.1","BETUL",NA,"CS","","BENA/BEGL","",6,"",NA,NA,NA
"1:2390","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.1.1","POBI5",NA,"","","","",14,"",NA,NA,NA
"1:2391","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.1.1","CATE11",NA,"","","","",2,"",NA,NA,NA
"1:2392","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.4.1","BETUL",NA,"CS","","BENA/BEGL","",20,"",NA,NA,NA
"1:2393","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.4.1","EMNI",NA,"","","","",8,"",NA,NA,NA
"1:2394","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.4.1","ERVA5",NA,"","","","",14,"",NA,NA,NA
"1:2395","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",11,"",NA,NA,NA
"1:2396","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.4.1","POBI5",NA,"","","","",2,"",NA,NA,NA
"1:2397","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.4.1","ANPO",NA,"","","","",7,"",NA,NA,NA
"1:2398","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.4.1","SAPU15",NA,"","","","",1,"",NA,NA,NA
"1:2399","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.4.1","VAVI",NA,"","","","",16,"",NA,NA,NA
"1:2400","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.4.1","RUCH",NA,"","","","",9,"",NA,NA,NA
"1:2401","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.1","SAFU",NA,"","","","",NA,"",NA,NA,NA
"1:2402","TOOL ","TOOL_64216","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG",20150720,"41.1","PELA4",NA,"","","","",NA,"",NA,NA,NA
"1:2403","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",40,"",NA,NA,NA
"1:2404","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1.1","CATE11",NA,"","","","",7,"",NA,NA,NA
"1:2405","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1.1","VAUL",NA,"","","","",11,"",NA,NA,NA
"1:2406","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1.1","PEFR5",NA,"","","","",3,"",NA,NA,NA
"1:2407","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1.1","BETUL",NA,"CS","","BENA/BEGL","",1,"",NA,NA,NA
"1:2408","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:2409","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1.1","ANPO",NA,"","","","",1,"",NA,NA,NA
"1:2410","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1.1","SAPU15",NA,"","","","",7,"",NA,NA,NA
"1:2411","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1.1","RUCH",NA,"","","","",1,"",NA,NA,NA
"1:2412","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1.1","SARE2",NA,"","","","",1,"",NA,NA,NA
"1:2413","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1.1","SANE3",NA,"","","","",0.5,"",NA,NA,NA
"1:2414","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1.1","VAVI",NA,"","","","",2,"",NA,NA,NA
"1:2415","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1.1","ARAN5",NA,"","","","",0.5,"",NA,NA,NA
"1:2416","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",15,"",NA,NA,NA
"1:2417","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.4.1","SAPU15",NA,"","","","",8,"",NA,NA,NA
"1:2418","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.4.1","BETUL",NA,"CS","","BENA/BEGL","",3,"",NA,NA,NA
"1:2419","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.4.1","VAUL",NA,"","","","",6,"",NA,NA,NA
"1:2420","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.4.1","VAVI",NA,"","","","",4,"",NA,NA,NA
"1:2421","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.4.1","ANPO",NA,"","","","",3,"",NA,NA,NA
"1:2422","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.4.1","CATE11",NA,"","","","",6,"",NA,NA,NA
"1:2423","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.4.1","RUCH",NA,"","","","",2,"",NA,NA,NA
"1:2424","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.4.1","BIVI2",NA,"","","","",0.5,"",NA,NA,NA
"1:2425","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.4.1","PEFR5",NA,"","","","",2,"",NA,NA,NA
"1:2426","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1","POA",NA,"CS","","","NO NOTE",NA,"",NA,NA,NA
"1:2427","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1","EMNI",NA,"","","","",NA,"",NA,NA,NA
"1:2428","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1","POBI5",NA,"","","","",NA,"",NA,NA,NA
"1:2429","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1","PECA2",NA,"","","","",NA,"",NA,NA,NA
"1:2430","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"31.1","ERVA5",NA,"","","","",NA,"",NA,NA,NA
"1:2431","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.2.1","CAREX",NA,"CS","","CAPE8/CAME4","",20,"",NA,NA,NA
"1:2432","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.2.1","SAPU15",NA,"","","","",3,"",NA,NA,NA
"1:2433","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.2.1","PEFR5",NA,"","","","",7,"",NA,NA,NA
"1:2434","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.2.1","BETUL",NA,"CS","","BENA/BEGL","",3,"",NA,NA,NA
"1:2435","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.2.1","VAUL",NA,"","","","",15,"",NA,NA,NA
"1:2436","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.2.1","ANPO",NA,"","","","",1,"",NA,NA,NA
"1:2437","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.2.1","CATE11",NA,"","","","",2,"",NA,NA,NA
"1:2438","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.2.1","BIVI2",NA,"","","","",0.5,"",NA,NA,NA
"1:2439","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.2.1","VAVI",NA,"","","","",2,"",NA,NA,NA
"1:2440","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.2.1","RUCH",NA,"","","","",1,"",NA,NA,NA
"1:2441","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.2.1","SARE2",NA,"","","","",0.5,"",NA,NA,NA
"1:2442","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",30,"",NA,NA,NA
"1:2443","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.4.1","BETUL",NA,"CS","","BENA/BEGL","",10,"",NA,NA,NA
"1:2444","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.4.1","SAPU15",NA,"","","","",3,"",NA,NA,NA
"1:2445","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.4.1","PEFR5",NA,"","","","",3,"",NA,NA,NA
"1:2446","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.4.1","ANPO",NA,"","","","",3,"",NA,NA,NA
"1:2447","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.4.1","EMNI",NA,"","","","",4,"",NA,NA,NA
"1:2448","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.4.1","RUCH",NA,"","","","",0.5,"",NA,NA,NA
"1:2449","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.4.1","VAVI",NA,"","","","",1,"",NA,NA,NA
"1:2450","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.4.1","CATE11",NA,"","","","",2,"",NA,NA,NA
"1:2451","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.4.1","BIVI2",NA,"","","","",0.5,"",NA,NA,NA
"1:2452","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.4.1","SARE2",NA,"","","","",0.5,"",NA,NA,NA
"1:2453","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.1","POAC",NA,"","","","",NA,"",NA,NA,NA
"1:2454","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.1","VAUL",NA,"","","","",NA,"",NA,NA,NA
"1:2455","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.1","PELA4",NA,"","","","",NA,"",NA,NA,NA
"1:2456","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.1","POBI5",NA,"","","","",NA,"",NA,NA,NA
"1:2457","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.1","POA",NA,"CS","","","",NA,"",NA,NA,NA
"1:2458","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.1","ARLA2",NA,"","","","",NA,"",NA,NA,NA
"1:2459","TOOL","TOOL_6872","Characterization","AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"32.1","ERVA5",NA,"","","","",NA,"",NA,NA,NA
"1:2460","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1.1","SAPU15",NA,"","","","",4,"",NA,NA,NA
"1:2461","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1.1","PEFR5",NA,"","","","",0.5,"",NA,NA,NA
"1:2462","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1.1","RUCH",NA,"","","","",2,"",NA,NA,NA
"1:2463","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1.1","BETUL",NA,"CS","","BENA/BEGL","",6,"",NA,NA,NA
"1:2464","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1.1","EMNI",NA,"","","","",3,"",NA,NA,NA
"1:2465","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",1,"",NA,NA,NA
"1:2466","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1.1","POBI5",NA,"","","","",1,"",NA,NA,NA
"1:2467","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1.1","CATE11",NA,"","","","",3,"",NA,NA,NA
"1:2468","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1.1","PELA4",NA,"","","","",0.5,"",NA,NA,NA
"1:2469","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1.1","VAVI",NA,"","","","",2,"",NA,NA,NA
"1:2470","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1.1","VAUL",NA,"","","","",20,"",NA,NA,NA
"1:2471","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1.1","LEPAD",NA,"","","","",0.5,"",NA,NA,NA
"1:2472","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.3.1","PEFR5",NA,"","","","",15,"",NA,NA,NA
"1:2473","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.3.1","LEPAD",NA,"","","","",1,"",NA,NA,NA
"1:2474","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.3.1","VAUL",NA,"","","","",15,"",NA,NA,NA
"1:2475","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.3.1","BETUL",NA,"CS","","BENA/BEGL","",5,"",NA,NA,NA
"1:2476","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.3.1","SAPU15",NA,"","","","",3,"",NA,NA,NA
"1:2477","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.3.1","CAREX",NA,"CS","","CAPE8/CAME4","",2,"",NA,NA,NA
