"","plotID","eventID","_child_record_id","_record_id","_parent_id","_record_status","_title","_version","_created_at","_updated_at","domainID","_record_assigned_to","_created_by","_updated_by","_index","_geometry","_latitude","_longitude","_changeset_id","_created_duration","_updated_duration","_edited_duration","individualfate","parent_child_check","plotid_child","lidsazimuth_choices","targetTaxaPresent","forkedlog","forkcount","elliptical_particles","logDistance","minimum_round_diameter_rdmin","logMaxDiameter","logMinorDiameter","round_diameter_equivalent_rde","show_calculator_help","majoraxisdiameter1","minoraxisdiameter1","majoraxisdiameter2","minoraxisdiameter2","majoraxisdiameter3","minoraxisdiameter3","majoraxisdiameter4","minoraxisdiameter4","majoraxisdiameter5","minoraxisdiameter5","majoraxisdiameter6","minoraxisdiameter6","majoraxisdiameter7","minoraxisdiameter7","majoraxisdiameter8","minoraxisdiameter8","majoraxisdiameter9","minoraxisdiameter9","majoraxisdiameter10","minoraxisdiameter10","large_log","logid_10cm","new_logid_10cm","logid_greater10cm","logid_10cm_new","logID","individualid","tagstatus","unique_logid","vsttagid_input","vsttagid","logidlabel","logid_ingest","cdw_qualification_remarks","logLength","taxonid_select_d01","taxonid_select_d02","taxonid_select_d03","taxonid_select_d04","taxonid_select_d05","taxonid_select_d06","taxonid_select_d07","taxonid_select_d08","taxonid_select_d09","taxonid_select_d10","taxonid_select_d11","taxonid_select_d12","taxonid_select_d13","taxonid_select_d14","taxonid_select_d15","taxonid_select_d16","taxonid_select_d17","taxonid_select_d18","taxonid_select_d19","taxonid_select_d20","decay_class_check","taxonID","acceptedtaxonid","scientificName","identificationqualifier","diameterClass","decayClass","decayClassNum","leavespresent","twigspresent","branchespresent","branchesbarkcover","logbarkcover","loghandbreakable","logholdsshape","perlog_remark","lidsAzimuth","volumefactor_ingest","measuredby","recordedby","samplingProtocolVersion","dataqf","individualbarcode","charextent","chardepth","volumeFactor","siteID"
"11","SOAP_004","CDW.2023.SOAP","33778d50-e973-40ec-b7fb-29c0cd4fc46a","b0eadad1-2e52-4a24-acb3-c927a03f6921","b0eadad1-2e52-4a24-acb3-c927a03f6921","complete","330, log 00965, 8, 35.4, CADE27",2,"2023-10-19 15:38:23 UTC","2023-10-19 15:39:42 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",1,"SRID=4326;POINT(-119.26952873497132 37.03750092230721)","37.03750092230721",-119.269528734971,"700a4a7e-e0a2-464b-b56a-0ed3a2a1d796",78,78,78,NA,"D17","SOAP_004.basePlot.cdw",330,"Y","N",1,"no",8,"RDmin is 12.48 (cm)",35.4,35.4,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"0965","00965","NEON.CDW.D17.00965","ok","NEON.CDW.D17.00965_8",NA,NA,"log 00965","00965",NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f7f2d845-fd13-4a06-a70a-07485441cfc9",NA,NA,NA,"require","CADE27","CADE27","Calocedrus decurrens (Torr.) Florin",NA,">=10cm","2 - Sound round",2,"N","N","Y","26-50%",">95%","N","Y",NA,330,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"12","SOAP_004","CDW.2023.SOAP","814bc56a-2d52-4a56-9070-f3feb0abebed","b0eadad1-2e52-4a24-acb3-c927a03f6921","b0eadad1-2e52-4a24-acb3-c927a03f6921","complete","90, log 01528, 4, 25.2, CADE27",2,"2023-10-19 16:30:55 UTC","2023-10-19 16:34:57 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",8,"SRID=4326;POINT(-119.26955623817665 37.037385867079884)","37.037385867079884",-119.269556238176,"700a4a7e-e0a2-464b-b56a-0ed3a2a1d796",241,241,241,NA,"D17","SOAP_004.basePlot.cdw",90,"Y","N",1,"no",4,"RDmin is 8.82 (cm)",25.2,25.2,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1528","01528","NEON.CDW.D17.01528","ok","NEON.CDW.D17.01528_4",NA,"4663","log 01528","01528",NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f7f2d845-fd13-4a06-a70a-07485441cfc9",NA,NA,NA,"require","CADE27","CADE27","Calocedrus decurrens (Torr.) Florin",NA,">=10cm","1 - Fresh fallen",1,"Y","N","Y","11-25%",">95%","N","Y",NA,90,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"13","SOAP_004","CDW.2023.SOAP","f40af4ec-bc76-426e-8f6e-4d71c6f10e22","b0eadad1-2e52-4a24-acb3-c927a03f6921","b0eadad1-2e52-4a24-acb3-c927a03f6921","complete","210, log 01529, 58, 58.7, PINUS",2,"2023-10-19 16:18:05 UTC","2023-10-19 16:27:28 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",7,"SRID=4326;POINT(-119.26921714108221 37.03763821847354)","37.03763821847354",-119.269217141082,"700a4a7e-e0a2-464b-b56a-0ed3a2a1d796",393,393,393,NA,"D17","SOAP_004.basePlot.cdw",210,"Y","N",1,"no",58,"RDmin is 33.59 (cm)",58.7,58.7,58.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1529","01529","NEON.CDW.D17.01529","ok","NEON.CDW.D17.01529_58",NA,NA,"log 01529","01529",NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.",NA,">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"<5%","N","Y","Less than 5% charred",210,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"1-5","0-1",8,"SOAP"
"14","SOAP_004","CDW.2023.SOAP","b016d286-14fe-4b44-abee-50afc781e9b2","b0eadad1-2e52-4a24-acb3-c927a03f6921","b0eadad1-2e52-4a24-acb3-c927a03f6921","complete","210, log 01530, 45, 45.2, PIPOB",2,"2023-10-19 16:12:26 UTC","2023-10-19 16:16:14 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",6,"SRID=4326;POINT(-119.26947511485521 37.03744514640774)","37.03744514640774",-119.269475114855,"700a4a7e-e0a2-464b-b56a-0ed3a2a1d796",227,227,227,NA,"D17","SOAP_004.basePlot.cdw",210,"Y","N",1,"no",45,"RDmin is 29.59 (cm)",45.2,45.2,45.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1530","01530","NEON.CDW.D17.01530","ok","NEON.CDW.D17.01530_45",NA,NA,"log 01530","01530",NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6b1f4e10-4c78-4f38-b774-0501fdf63554",NA,NA,NA,"require","PIPOB","PIPOB2","Pinus ponderosa Lawson & C. Lawson ssp. benthamiana (Hartw.) Silba","cf. species",">=10cm","4 - Rotten throughout",4,"N","N","N",NA,"51-75%","Y","Y",NA,210,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"15","SOAP_004","CDW.2023.SOAP","ec4403f7-ab3e-4328-aca8-06c5ea592668","b0eadad1-2e52-4a24-acb3-c927a03f6921","b0eadad1-2e52-4a24-acb3-c927a03f6921","complete","210, log 01531, 22, 23.1, PINUS",2,"2023-10-19 16:08:44 UTC","2023-10-19 16:11:21 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",5,"SRID=4326;POINT(-119.26946823060801 37.03743982736517)","37.03743982736517",-119.269468230608,"700a4a7e-e0a2-464b-b56a-0ed3a2a1d796",157,157,157,NA,"D17","SOAP_004.basePlot.cdw",210,"Y","N",1,"no",22,"RDmin is 20.69 (cm)",23.1,23.1,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1531","01531","NEON.CDW.D17.01531","ok","NEON.CDW.D17.01531_22",NA,NA,"log 01531","01531",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.",NA,">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"<5%","N","Y",NA,210,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"16","SOAP_004","CDW.2023.SOAP","5f819118-c67b-4627-a7d6-8fcc6c010405","b0eadad1-2e52-4a24-acb3-c927a03f6921","b0eadad1-2e52-4a24-acb3-c927a03f6921","complete","210, log 01532, 10, 29.6, CADE27",2,"2023-10-19 16:02:31 UTC","2023-10-19 16:07:26 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",4,"SRID=4326;POINT(-119.26956201929718 37.03736120406639)","37.03736120406639",-119.269562019297,"700a4a7e-e0a2-464b-b56a-0ed3a2a1d796",294,294,294,NA,"D17","SOAP_004.basePlot.cdw",210,"Y","N",1,"no",10,"RDmin is 13.95 (cm)",29.6,29.6,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1532","01532","NEON.CDW.D17.01532","ok","NEON.CDW.D17.01532_10",NA,NA,"log 01532","01532",NA,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f7f2d845-fd13-4a06-a70a-07485441cfc9",NA,NA,NA,"require","CADE27","CADE27","Calocedrus decurrens (Torr.) Florin",NA,">=10cm","2 - Sound round",2,"N","N","Y","51-75%",">95%","N","Y",NA,210,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"17","SOAP_004","CDW.2023.SOAP","36997e9e-7cdd-41eb-9d0e-97d304c13c2b","b0eadad1-2e52-4a24-acb3-c927a03f6921","b0eadad1-2e52-4a24-acb3-c927a03f6921","complete","330, log 01533, 56, 49.5, CADE27",2,"2023-10-19 15:49:57 UTC","2023-10-19 15:54:01 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",3,"SRID=4326;POINT(-119.26979297727206 37.037866335966356)","37.037866335966356",-119.269792977272,"700a4a7e-e0a2-464b-b56a-0ed3a2a1d796",69,133,202,NA,"D17","SOAP_004.basePlot.cdw",330,"Y","N",1,"no",56,"RDmin is 33.01 (cm)",49.5,49.5,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1533","01533","NEON.CDW.D17.01533","ok","NEON.CDW.D17.01533_56",NA,NA,"log 01533","01533",NA,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f7f2d845-fd13-4a06-a70a-07485441cfc9",NA,NA,NA,"require","CADE27","CADE27","Calocedrus decurrens (Torr.) Florin",NA,">=10cm","2 - Sound round",2,"N","N","Y","26-50%",">95%","N","N",NA,330,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"18","SOAP_004","CDW.2023.SOAP","5e7cf2ea-dfd9-4029-bd6b-d4ca6dbfcc4d","b0eadad1-2e52-4a24-acb3-c927a03f6921","b0eadad1-2e52-4a24-acb3-c927a03f6921","complete","330, log 01534, 43, 59.1, QUCA11",2,"2023-10-19 15:40:12 UTC","2023-10-19 15:51:45 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",2,"SRID=4326;POINT(-119.26955046389764 37.0375055115658)","37.037505511565797",-119.269550463897,"700a4a7e-e0a2-464b-b56a-0ed3a2a1d796",532,37,569,NA,"D17","SOAP_004.basePlot.cdw",330,"Y","N",1,"no",43,"RDmin is 28.92 (cm)",59.1,59.1,59.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1534","01534","NEON.CDW.D17.01534","ok","NEON.CDW.D17.01534_43",NA,NA,"log 01534","01534",NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b6872596-d27c-4602-bb84-683b8cc146a6",NA,NA,NA,"require","QUCA11","QUKE","Quercus californica (Torr.) Cooper","cf. species",">=10cm","1 - Fresh fallen",1,"N","N","Y","<5%",">95%","N","Y",NA,330,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"19","SOAP_006","CDW.2023.SOAP","b2edf8cf-1c81-4914-9670-635f75b8cdd9","d543dd00-3fb0-43eb-8496-7b7abfbf1740","d543dd00-3fb0-43eb-8496-7b7abfbf1740","complete","120, log 00274, 24, 26.9, PINUS",2,"2023-10-18 19:06:49 UTC","2023-10-18 19:14:34 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",9,"SRID=4326;POINT(-119.25069952542005 37.03394004571003)","37.03394004571003",-119.25069952542,"5c7aa9cc-4a55-4f6d-bb5a-9f53c79d550e",310,310,310,NA,"D17","SOAP_006.basePlot.cdw",120,"Y","N",1,"no",24,"RDmin is 21.61 (cm)",26.9,26.9,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"0274","00274","NEON.CDW.D17.00274","ok","NEON.CDW.D17.00274_24",NA,NA,"log 00274","00274",NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.",NA,">=10cm","2 - Sound round",2,"N","N","Y","11-25%","51-75%","N","Y",NA,120,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"20","SOAP_006","CDW.2023.SOAP","20f0442b-2309-4ca9-9c3c-ca42e5902c2e","d543dd00-3fb0-43eb-8496-7b7abfbf1740","d543dd00-3fb0-43eb-8496-7b7abfbf1740","complete","120, log 00280, 27, 30, PINUS",2,"2023-10-18 19:15:33 UTC","2023-10-18 19:17:18 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",10,"SRID=4326;POINT(-119.25058252407075 37.03384897059366)","37.03384897059366",-119.25058252407,"5c7aa9cc-4a55-4f6d-bb5a-9f53c79d550e",105,105,105,NA,"D17","SOAP_006.basePlot.cdw",120,"Y","N",1,"no",27,"RDmin is 22.92 (cm)",30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"280","00280","NEON.CDW.D17.00280","ok","NEON.CDW.D17.00280_27",NA,NA,"log 00280","00280",NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.",NA,">=10cm","2 - Sound round",2,"N","N","N",NA,"26-50%","N","Y",NA,120,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"21","SOAP_006","CDW.2023.SOAP","64837d3a-c41c-40f6-963b-7ed675414641","d543dd00-3fb0-43eb-8496-7b7abfbf1740","d543dd00-3fb0-43eb-8496-7b7abfbf1740","complete","120, log 00281, 13, 24.2, PINUS",2,"2023-10-18 19:01:27 UTC","2023-10-18 19:03:42 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",8,"SRID=4326;POINT(-119.25073977551114 37.03393517803429)","37.03393517803429",-119.250739775511,"5c7aa9cc-4a55-4f6d-bb5a-9f53c79d550e",134,134,134,NA,"D17","SOAP_006.basePlot.cdw",120,"Y","N",1,"no",13,"RDmin is 15.90 (cm)",24.2,24.2,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"281","00281","NEON.CDW.D17.00281","ok","NEON.CDW.D17.00281_13",NA,NA,"log 00281","00281",NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.",NA,">=10cm","2 - Sound round",2,"N","N","Y","76-95%","11-25%","N","Y",NA,120,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"22","SOAP_006","CDW.2023.SOAP","40449057-6dfe-4dba-9479-f63cea166a96","d543dd00-3fb0-43eb-8496-7b7abfbf1740","d543dd00-3fb0-43eb-8496-7b7abfbf1740","complete","120, log 00282, 10.1, 42.3, PINUS",2,"2023-10-18 18:57:51 UTC","2023-10-18 19:00:06 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",7,"SRID=4326;POINT(-119.25071665496398 37.03396768846971)","37.03396768846971",-119.250716654963,"5c7aa9cc-4a55-4f6d-bb5a-9f53c79d550e",10,110,120,NA,"D17","SOAP_006.basePlot.cdw",120,"Y","N",1,"no",10.1,"RDmin is 14.02 (cm)",42.3,42.3,42.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"282","00282","NEON.CDW.D17.00282","ok","NEON.CDW.D17.00282_10.1",NA,NA,"log 00282","00282",NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.",NA,">=10cm","2 - Sound round",2,"N","N","N",NA,"11-25%","N","Y",NA,120,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"23","SOAP_006","CDW.2023.SOAP","5e81e2cb-e086-49cd-ac1e-4ce15bab8c9a","d543dd00-3fb0-43eb-8496-7b7abfbf1740","d543dd00-3fb0-43eb-8496-7b7abfbf1740","complete","120, log 00283, 7.5, 15, PINUS",2,"2023-10-18 18:53:58 UTC","2023-10-18 18:56:39 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",6,"SRID=4326;POINT(-119.25076851600598 37.033959309875556)","37.033959309875556",-119.250768516005,"5c7aa9cc-4a55-4f6d-bb5a-9f53c79d550e",161,161,161,NA,"D17","SOAP_006.basePlot.cdw",120,"Y","N",1,"no",7.5,"RDmin is 12.08 (cm)",15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"283","00283","NEON.CDW.D17.00283","ok","NEON.CDW.D17.00283_7.5",NA,NA,"log 00283","00283",NA,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.",NA,">=10cm","2 - Sound round",2,"N","N","N",NA,"51-75%","N","Y",NA,120,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"24","SOAP_006","CDW.2023.SOAP","ff027a96-229a-4349-b942-1241209190ec","d543dd00-3fb0-43eb-8496-7b7abfbf1740","d543dd00-3fb0-43eb-8496-7b7abfbf1740","complete","120, log 00284, 0.5, 24, PINUS",2,"2023-10-18 18:44:07 UTC","2023-10-18 18:49:46 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",4,"SRID=4326;POINT(-119.25084964705772 37.03401627085393)","37.03401627085393",-119.250849647057,"5c7aa9cc-4a55-4f6d-bb5a-9f53c79d550e",281,281,281,NA,"D17","SOAP_006.basePlot.cdw",120,"Y","N",1,"no",0.5,"RDmin is 3.12 (cm)",24,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"0284","00284","NEON.CDW.D17.00284","ok","NEON.CDW.D17.00284_0.5",NA,"4650","log 00284","00284",NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.",NA,">=10cm","1 - Fresh fallen",1,"N","N","N",NA,"76-95%","N","Y",NA,120,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"25","SOAP_006","CDW.2023.SOAP","b5423d09-1476-4270-9be2-c519a47d8ef2","d543dd00-3fb0-43eb-8496-7b7abfbf1740","d543dd00-3fb0-43eb-8496-7b7abfbf1740","complete","0, log 00285, 22, 31, PINUS",2,"2023-10-18 18:31:34 UTC","2023-10-18 18:34:24 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",3,"SRID=4326;POINT(-119.25077339779521 37.034124585247255)","37.034124585247255",-119.250773397795,"5c7aa9cc-4a55-4f6d-bb5a-9f53c79d550e",170,170,170,NA,"D17","SOAP_006.basePlot.cdw",0,"Y","N",1,"no",22,"RDmin is 20.69 (cm)",31,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"285","00285","NEON.CDW.D17.00285","ok","NEON.CDW.D17.00285_22",NA,NA,"log 00285","00285",NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.",NA,">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"5-10%","N","Y",NA,0,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"26","SOAP_006","CDW.2023.SOAP","8d650a8f-0ab0-4291-8f51-ec04d3fa57ba","d543dd00-3fb0-43eb-8496-7b7abfbf1740","d543dd00-3fb0-43eb-8496-7b7abfbf1740","complete","0, log 00286, 14, 24.2, PINUS",2,"2023-10-18 18:28:38 UTC","2023-10-18 18:30:56 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",2,"SRID=4326;POINT(-119.25085229495043 37.03412042274334)","37.03412042274334",-119.25085229495,"5c7aa9cc-4a55-4f6d-bb5a-9f53c79d550e",138,138,138,NA,"D17","SOAP_006.basePlot.cdw",0,"Y","N",1,"no",14,"RDmin is 16.50 (cm)",24.2,24.2,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"286","00286","NEON.CDW.D17.00286","ok","NEON.CDW.D17.00286_14",NA,NA,"log 00286","00286",NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.",NA,">=10cm","2 - Sound round",2,"N","N","N",NA,"26-50%","N","Y",NA,0,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"27","SOAP_006","CDW.2023.SOAP","33746c62-3eb4-4735-9c2c-f637d5a5f683","d543dd00-3fb0-43eb-8496-7b7abfbf1740","d543dd00-3fb0-43eb-8496-7b7abfbf1740","complete","0, log 00287, 9, 20.2, PINUS",2,"2023-10-18 18:22:53 UTC","2023-10-18 18:27:36 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",1,"SRID=4326;POINT(-119.25084153704807 37.03410560764575)","37.03410560764575",-119.250841537048,"5c7aa9cc-4a55-4f6d-bb5a-9f53c79d550e",203,203,203,NA,"D17","SOAP_006.basePlot.cdw",0,"Y","N",1,"no",9,"RDmin is 13.23 (cm)",20.2,20.2,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"287","00287","NEON.CDW.D17.00287","ok","NEON.CDW.D17.00287_9",NA,NA,"log 00287","00287",NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.",NA,">=10cm","2 - Sound round",2,"N","N","N",NA,"11-25%","N","Y",NA,0,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"28","SOAP_006","CDW.2023.SOAP","facaa804-0b11-4578-97a7-065796bfe62e","d543dd00-3fb0-43eb-8496-7b7abfbf1740","d543dd00-3fb0-43eb-8496-7b7abfbf1740","complete","0, log 00288, 7, 20, PINUS",2,"2023-10-18 18:12:15 UTC","2023-10-18 18:22:22 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",0,"SRID=4326;POINT(-119.25084485159813 37.03401258384458)","37.03401258384458",-119.250844851598,"5c7aa9cc-4a55-4f6d-bb5a-9f53c79d550e",325,325,325,NA,"D17","SOAP_006.basePlot.cdw",0,"Y","N",1,"no",7,"RDmin is 11.67 (cm)",20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"288","00288","NEON.CDW.D17.00288","ok","NEON.CDW.D17.00288_7",NA,NA,"log 00288","00288",NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.",NA,">=10cm","2 - Sound round",2,"N","N","N",NA,"51-75%","N","Y",NA,0,8,"rodrigueze2@battelleecology.org","rodrigueze2@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
