"","uid","date","plotID","subplotID","nestedSubplotID","scientificName","identificationQualifier","growthForm","numberOfLeaves","maxCanopyDiameter","ninetyCanopyDiameter","height","basalStemDiameter","avLengthOfLeaf","numberOfPads","remarks","plot_ID","Field1"
"4047",2666,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.3,NA,NA,"",NA,""
"4048",2667,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.4,NA,NA,"",NA,""
"4049",2668,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.31,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4050",2669,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"",NA,""
"4051",2670,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.27,NA,NA,"",NA,""
"4052",2671,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"4053",2672,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"4054",2673,20141009,"OSBS_034",40,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,2,"",NA,""
"4055",2674,20141009,"OSBS_034",40,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,3,"",NA,""
"4056",2675,20141009,"OSBS_034",40,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,1,"NO TRANSCRIPTION ERRORS",NA,""
"4057",2676,20141009,"OSBS_034",40,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,1,"",NA,""
"4058",2677,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"4059",2678,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.34,NA,NA,"",NA,""
"4060",2679,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.49,NA,NA,"",NA,""
"4061",2680,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.57,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4062",2681,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.36,NA,NA,"",NA,""
"4063",2682,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.36,NA,NA,"",NA,""
"4064",2683,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.34,NA,NA,"",NA,""
"4065",2684,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.55,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4066",2685,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.5,NA,NA,"",NA,""
"4067",2686,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.36,NA,NA,"",NA,""
"4068",2687,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.35,NA,NA,"",NA,""
"4069",2688,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.42,NA,NA,"",NA,""
"4070",2689,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.28,NA,NA,"",NA,""
"4071",2690,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.35,NA,NA,"",NA,""
"4072",2691,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4073",2692,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.4,NA,NA,"",NA,""
"4074",2693,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.27,NA,NA,"",NA,""
"4075",2694,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.28,NA,NA,"",NA,""
"4076",2695,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.25,NA,NA,"",NA,""
"4077",2696,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.23,NA,NA,"",NA,""
"4078",2697,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4079",2698,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.45,NA,NA,"",NA,""
"4080",2699,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.27,NA,NA,"",NA,""
"4081",2700,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.34,NA,NA,"",NA,""
"4082",2701,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.27,NA,NA,"",NA,""
"4083",2702,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.34,NA,NA,"",NA,""
"4084",2703,20141009,"OSBS_034",40,NA,"Serenoa repens","","plm",4,0.2,0,0.24,NA,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4085",2704,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.28,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4086",2705,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4087",2706,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"",NA,""
"4088",2707,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4089",2708,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4090",2709,20141009,"OSBS_034",41,NA,"Serenoa repens","","plm",10,0.4,0.2,0.26,NA,NA,NA,"",NA,""
"4091",2710,20141009,"OSBS_034",41,NA,"Serenoa repens","","plm",4,0.4,0.2,0.28,NA,NA,NA,"",NA,""
"4092",2711,20141009,"OSBS_034",41,NA,"Serenoa repens","","plm",12,0.5,0.4,0.43,NA,NA,NA,"Corrected height from 0.53 to 0.43",NA,""
"4093",2712,20141009,"OSBS_034",41,NA,"Serenoa repens","","plm",8,0.2,0.1,0.27,NA,NA,NA,"",NA,""
"4094",2713,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4095",2714,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.28,NA,NA,"",NA,""
"4096",2715,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.13,NA,NA,"",NA,""
"4097",2716,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.17,NA,NA,"",NA,""
"4098",2717,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.27,NA,NA,"",NA,""
"4099",2718,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4100",2719,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"4101",2720,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.23,NA,NA,"",NA,""
"4102",2721,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"4103",2722,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.13,NA,NA,"",NA,""
"4104",2723,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.2,NA,NA,"",NA,""
"4105",2724,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"4106",2725,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.21,NA,NA,"",NA,""
"4107",2726,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.21,NA,NA,"",NA,""
"4108",2727,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4109",2728,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4110",2729,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.2,NA,NA,"",NA,""
"4111",2730,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"4112",2731,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.12,NA,NA,"",NA,""
"4113",2732,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.38,NA,NA,"",NA,""
"4114",2733,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"",NA,""
"4115",2734,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.14,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4116",2735,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.42,NA,NA,"",NA,""
"4117",2736,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.33,NA,NA,"",NA,""
"4118",2737,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.34,NA,NA,"",NA,""
"4119",2738,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.28,NA,NA,"",NA,""
"4120",2739,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.12,NA,NA,"",NA,""
"4121",2740,20141009,"OSBS_034",41,NA,"Serenoa repens","","plm",3,0.1,0,0.15,NA,NA,NA,"",NA,""
"4122",2741,20141009,"OSBS_034",41,NA,"Serenoa repens","","plm",5,0.1,0.1,0.19,NA,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4123",2742,20141009,"OSBS_034",41,NA,"Serenoa repens","","plm",3,0.1,0,0.21,NA,NA,NA,"",NA,""
"4124",2743,20141009,"OSBS_034",41,NA,"Serenoa repens","","plm",4,0.2,0,0.18,NA,NA,NA,"",NA,""
"4125",2744,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"4126",2745,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.19,NA,NA,"",NA,""
"4127",2746,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"4128",2747,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.28,NA,NA,"",NA,""
"4129",2748,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.36,NA,NA,"",NA,""
"4130",2749,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.31,NA,NA,"",NA,""
"4131",2750,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4132",2751,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.42,NA,NA,"",NA,""
"4133",2752,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.29,NA,NA,"",NA,""
"4134",2753,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"Corrected scientific name/growth form from Opuntia humifusa to Pteridium aquilinum",NA,""
"4135",2754,20141009,"OSBS_034",41,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,3,"Corrected scientific name/growth form from Pteridium aquilinum/frn to Opuntia humifusa/cac",NA,""
"4136",2755,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.28,NA,NA,"",NA,""
"4137",2756,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4138",2757,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.13,NA,NA,"",NA,""
"4139",2758,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.12,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4140",2759,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.09,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4640",3259,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.12,NA,NA,"",NA,""
"4641",3260,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.11,NA,NA,"",NA,""
"4642",3261,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.31,NA,NA,"",NA,""
"4643",3262,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4644",3263,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.29,NA,NA,"",NA,""
"4645",3264,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"",NA,""
"4646",3265,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.25,NA,NA,"",NA,""
"4647",3266,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"4648",3267,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.27,NA,NA,"",NA,""
"4649",3268,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.21,NA,NA,"",NA,""
"4650",3269,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.2,NA,NA,"",NA,""
"4651",3270,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"",NA,""
"4652",3271,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.34,NA,NA,"",NA,""
"4653",3272,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,0,NA,0.26,NA,NA,"",NA,""
"4654",3273,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.31,NA,NA,"",NA,""
"4655",3274,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.4,NA,NA,"",NA,""
"4656",3275,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.33,NA,NA,"",NA,""
"4657",3276,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"",NA,""
"4658",3277,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.19,NA,NA,"",NA,""
"4659",3278,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"4660",3279,20141008,"OSBS_033",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.19,NA,NA,"",NA,""
"4661",3280,20141008,"OSBS_033",40,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,15,"",NA,""
"4662",3281,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.24,NA,NA,"",NA,""
"4663",3282,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.25,NA,NA,"",NA,""
"4664",3283,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"4665",3284,20141008,"OSBS_033",40,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,8,"No transcription errors found",NA,""
"4666",3285,20141008,"OSBS_033",40,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,1,"",NA,""
"4667",3286,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4668",3287,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.47,NA,NA,"",NA,""
"4669",3288,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.17,NA,NA,"",NA,""
"4670",3289,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.13,NA,NA,"",NA,""
"4671",3290,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.35,NA,NA,"",NA,""
"4672",3291,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.23,NA,NA,"",NA,""
"4673",3292,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"4674",3293,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.34,NA,NA,"",NA,""
"4675",3294,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.31,NA,NA,"",NA,""
"4676",3295,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.28,NA,NA,"",NA,""
"4677",3296,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.27,NA,NA,"",NA,""
"4678",3297,20141008,"OSBS_033",40,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,1,"No transcription errors found",NA,""
"4679",3298,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"4680",3299,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.08,NA,NA,"",NA,""
"4681",3300,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.19,NA,NA,"",NA,""
"4682",3301,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.19,NA,NA,"",NA,""
"4683",3302,20141008,"OSBS_033",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"",NA,""
"4877",3496,20141008,"OSBS_044",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.35,NA,NA,"No transcription errors found",NA,""
"4878",3497,20141008,"OSBS_044",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,2,"",NA,""
"4880",3499,20141008,"OSBS_044",21,NA,"Serenoa repens","","plm",6,0.74,0.6,0.62,NA,NA,NA,"",NA,""
"4881",3500,20141008,"OSBS_044",21,NA,"Serenoa repens","","plm",6,0.55,0.44,0.52,NA,NA,NA,"",NA,""
"4882",3501,20141008,"OSBS_044",21,NA,"Serenoa repens","","plm",17,1.37,0.99,0.99,NA,NA,NA,"",NA,""
"4883",3502,20141008,"OSBS_044",21,NA,"Serenoa repens","","plm",14,1.38,0.85,1.09,NA,NA,NA,"",NA,""
"4884",3503,20141008,"OSBS_044",21,NA,"Serenoa repens","","plm",11,1.4,0.66,0.89,NA,NA,NA,"",NA,""
"4885",3504,20141008,"OSBS_044",21,NA,"Serenoa repens","","plm",10,0.85,0.65,0.5,NA,NA,NA,"",NA,""
"4886",3505,20141008,"OSBS_044",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,5,"",NA,""
"4887",3506,20141008,"OSBS_044",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,7,"",NA,""
"4888",3507,20141008,"OSBS_044",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,6,"",NA,""
"4889",3508,20141008,"OSBS_044",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.3,NA,NA,"",NA,""
"4890",3509,20141008,"OSBS_044",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.3,NA,NA,"",NA,""
"4891",3510,20141008,"OSBS_044",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.2,NA,NA,"",NA,""
"4892",3511,20141008,"OSBS_044",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,3,"",NA,""
"4893",3512,20141008,"OSBS_044",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,13,"No transcription errors found",NA,""
"4894",3513,20141008,"OSBS_044",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,1,"",NA,""
"4895",3514,20141008,"OSBS_044",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,3,"",NA,""
"4896",3515,20141008,"OSBS_044",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,3,"",NA,""
"4897",3516,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.34,NA,NA,"No transcription errors found",NA,""
"4898",3517,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.29,NA,NA,"",NA,""
"4899",3518,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.36,NA,NA,"",NA,""
"4900",3519,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.37,NA,NA,"",NA,""
"4901",3520,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.25,NA,NA,"",NA,""
"4902",3521,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"4903",3522,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.4,NA,NA,"",NA,""
"4904",3523,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"4905",3524,20141008,"OSBS_044",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,12,"",NA,""
"4906",3525,20141008,"OSBS_044",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,19,"",NA,""
"4907",3526,20141008,"OSBS_044",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,5,"No transcription errors found",NA,""
"4908",3527,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"4909",3528,20141008,"OSBS_044",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,2,"",NA,""
"4910",3529,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.21,NA,NA,"",NA,""
"4911",3530,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.37,NA,NA,"",NA,""
"4912",3531,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.3,NA,NA,"",NA,""
"4913",3532,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.29,NA,NA,"No transcription errors found",NA,""
"4914",3533,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.17,NA,NA,"",NA,""
"4915",3534,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.24,NA,NA,"",NA,""
"4916",3535,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"4917",3536,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.17,NA,NA,"",NA,""
"4918",3537,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.19,NA,NA,"",NA,""
"4919",3538,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4920",3539,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.33,NA,NA,"",NA,""
"4921",3540,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.09,NA,NA,"No transcription errors found",NA,""
"4922",3541,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.09,NA,NA,"",NA,""
"4923",3542,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4924",3543,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.25,NA,NA,"",NA,""
"4925",3544,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.21,NA,NA,"",NA,""
"4926",3545,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.38,NA,NA,"",NA,""
"4927",3546,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"4928",3547,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.25,NA,NA,"",NA,""
"4929",3548,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.24,NA,NA,"",NA,""
"4930",3549,20141008,"OSBS_044",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.23,NA,NA,"",NA,""
"4931",3550,20141008,"OSBS_044",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"No transcription errors found",NA,""
"4932",3551,20141008,"OSBS_044",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.2,NA,NA,"",NA,""
"4933",3552,20141008,"OSBS_044",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.17,NA,NA,"",NA,""
"4934",3553,20141008,"OSBS_044",40,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,4,"",NA,""
"4935",3554,20141008,"OSBS_044",40,NA,"Serenoa repens","","plm",30,0.63,0.55,0.42,NA,NA,NA,"No transcription errors found",NA,""
"4936",3555,20141008,"OSBS_044",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.21,NA,NA,"",NA,""
