mortonOrder,plotID,siteID,nlcdClass,plotType,subtype,applicableModules
2810,RMNP_021,RMNP,evergreenForest,distributed,basePlot,all|div
3362,RMNP_022,RMNP,evergreenForest,distributed,basePlot,all|div
3366,RMNP_023,RMNP,evergreenForest,distributed,basePlot,all|div
3386,RMNP_024,RMNP,evergreenForest,distributed,basePlot,all|div
3618,RMNP_025,RMNP,evergreenForest,distributed,basePlot,all|div
3642,RMNP_026,RMNP,evergreenForest,distributed,basePlot,all|div
3698,RMNP_027,RMNP,evergreenForest,distributed,basePlot,all|div
3834,RMNP_028,RMNP,evergreenForest,distributed,basePlot,all|div
3878,RMNP_029,RMNP,evergreenForest,distributed,basePlot,all|div
4014,RMNP_030,RMNP,evergreenForest,distributed,basePlot,all|div
2874,RMNP_031,RMNP,evergreenForest,distributed,mosquitoPoint,mos|mpt
4978,RMNP_032,RMNP,evergreenForest,distributed,mosquitoPoint,
5666,RMNP_033,RMNP,evergreenForest,distributed,mosquitoPoint,mos|mpt
7970,RMNP_034,RMNP,evergreenForest,distributed,mosquitoPoint,
9074,RMNP_035,RMNP,evergreenForest,distributed,mosquitoPoint,
14114,RMNP_036,RMNP,evergreenForest,distributed,mosquitoPoint,
15730,RMNP_037,RMNP,evergreenForest,distributed,mosquitoPoint,mos|mpt
15930,RMNP_038,RMNP,evergreenForest,distributed,mosquitoPoint,mos|mpt
19750,RMNP_039,RMNP,evergreenForest,distributed,mosquitoPoint,mos|mpt
22074,RMNP_040,RMNP,evergreenForest,distributed,mosquitoPoint,mos|mpt
1,RMNP_041,RMNP,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
2,RMNP_042,RMNP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
3,RMNP_043,RMNP,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
4,RMNP_044,RMNP,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
5,RMNP_045,RMNP,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst
6,RMNP_046,RMNP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
7,RMNP_047,RMNP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
8,RMNP_048,RMNP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
9,RMNP_049,RMNP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1036838,RMNP_050,RMNP,,tower,phenology,phe
99999,RMNP_051,RMNP,,tower,phenology,phe
8742,RMNP_052,RMNP,evergreenForest,distributed,mosquitoPoint,mos|mpt
44974,RMNP_053,RMNP,evergreenForest,distributed,mosquitoPoint,mos|mpt
56122,RMNP_054,RMNP,evergreenForest,distributed,mosquitoPoint,mos|mpt
323622,RMNP_055,RMNP,evergreenForest,distributed,mosquitoPoint,mos|mpt
10,SCBI_002,SCBI,deciduousForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
10,SCBI_002,SCBI,deciduousForest,distributed,mammalGrid,mam
10,SCBI_002,SCBI,deciduousForest,distributed,tickPlot,tck
29,SCBI_003,SCBI,deciduousForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
29,SCBI_003,SCBI,deciduousForest,distributed,mammalGrid,mam
42,SCBI_004,SCBI,deciduousForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
42,SCBI_004,SCBI,deciduousForest,distributed,mammalGrid,mam
46,SCBI_005,SCBI,deciduousForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
46,SCBI_005,SCBI,deciduousForest,distributed,tickPlot,tck
58,SCBI_006,SCBI,pastureHay,distributed,tickPlot,tck
58,SCBI_006,SCBI,pastureHay,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
61,SCBI_007,SCBI,deciduousForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
61,SCBI_007,SCBI,deciduousForest,distributed,tickPlot,tck
102,SCBI_008,SCBI,deciduousForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
102,SCBI_008,SCBI,deciduousForest,distributed,mammalGrid,mam
138,SCBI_009,SCBI,deciduousForest,distributed,mosquitoPoint,mos|mpt
157,SCBI_010,SCBI,deciduousForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
166,SCBI_011,SCBI,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
206,SCBI_012,SCBI,pastureHay,distributed,basePlot,
226,SCBI_013,SCBI,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
226,SCBI_013,SCBI,deciduousForest,distributed,tickPlot,tck
228,SCBI_014,SCBI,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
230,SCBI_015,SCBI,deciduousForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
250,SCBI_016,SCBI,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
253,SCBI_017,SCBI,deciduousForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
262,SCBI_018,SCBI,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
286,SCBI_019,SCBI,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
292,SCBI_020,SCBI,deciduousForest,distributed,mosquitoPoint,mos|mpt
314,SCBI_021,SCBI,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|hbp|vst
349,SCBI_022,SCBI,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|hbp|vst
358,SCBI_023,SCBI,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|hbp|vst
2446,SCBI_025,SCBI,pastureHay,distributed,mosquitoPoint,
474,SCBI_027,SCBI,pastureHay,distributed,mosquitoPoint,mos|mpt
645,SCBI_028,SCBI,deciduousForest,distributed,mosquitoPoint,mos|mpt
1370,SCBI_029,SCBI,deciduousForest,distributed,mosquitoPoint,mos|mpt
890,SCBI_030,SCBI,deciduousForest,distributed,mosquitoPoint,mos|mpt
1866,SCBI_031,SCBI,deciduousForest,distributed,mosquitoPoint,mos|mpt
1021,SCBI_032,SCBI,deciduousForest,distributed,mosquitoPoint,mos|mpt
1614,SCBI_033,SCBI,pastureHay,distributed,basePlot,
1870,SCBI_034,SCBI,pastureHay,distributed,basePlot,
2434,SCBI_035,SCBI,pastureHay,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
2434,SCBI_035,SCBI,pastureHay,distributed,mammalGrid,mam
2894,SCBI_037,SCBI,pastureHay,distributed,basePlot,
2946,SCBI_038,SCBI,pastureHay,distributed,basePlot,all|div
4494,SCBI_039,SCBI,pastureHay,distributed,basePlot,
4494,SCBI_039,SCBI,pastureHay,distributed,mammalGrid,
4494,SCBI_039,SCBI,pastureHay,distributed,tickPlot,
5506,SCBI_040,SCBI,pastureHay,distributed,basePlot,all|div
5966,SCBI_041,SCBI,pastureHay,distributed,basePlot,
6018,SCBI_042,SCBI,pastureHay,distributed,basePlot,
7002,SCBI_043,SCBI,pastureHay,distributed,basePlot,all|brd|div
18382,SCBI_044,SCBI,pastureHay,distributed,basePlot,
74,SCBI_045,SCBI,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
202,SCBI_046,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
458,SCBI_047,SCBI,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
1029,SCBI_048,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1482,SCBI_049,SCBI,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst
1610,SCBI_050,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1802,SCBI_051,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
2757,SCBI_052,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
4426,SCBI_053,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
7242,SCBI_054,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
7370,SCBI_055,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
7562,SCBI_056,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
8778,SCBI_057,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
11082,SCBI_058,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
16101,SCBI_059,SCBI,,tower,phenology,phe
24650,SCBI_060,SCBI,,tower,phenology,phe
25930,SCBI_061,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
29130,SCBI_062,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
32202,SCBI_063,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
46154,SCBI_064,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
64202,SCBI_066,SCBI,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
5,SCBI_067,SCBI,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
718,SCBI_068,SCBI,pastureHay,distributed,mosquitoPoint,
32,SERC_001,SERC,deciduousForest,distributed,tickPlot,tck
32,SERC_001,SERC,deciduousForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
38,SERC_002,SERC,deciduousForest,distributed,tickPlot,tck
38,SERC_002,SERC,deciduousForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
41,SERC_003,SERC,deciduousForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
44,SERC_004,SERC,deciduousForest,distributed,basePlot,all|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
57,SERC_005,SERC,deciduousForest,distributed,tickPlot,tck
57,SERC_005,SERC,deciduousForest,distributed,basePlot,all|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
60,SERC_006,SERC,deciduousForest,distributed,tickPlot,tck
60,SERC_006,SERC,deciduousForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
76,SERC_007,SERC,cultivatedCrops,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
76,SERC_007,SERC,cultivatedCrops,distributed,mammalGrid,mam
96,SERC_008,SERC,cultivatedCrops,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
96,SERC_008,SERC,cultivatedCrops,distributed,mammalGrid,mam
102,SERC_009,SERC,deciduousForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
109,SERC_010,SERC,deciduousForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
121,SERC_011,SERC,deciduousForest,distributed,mammalGrid,mam
121,SERC_011,SERC,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
127,SERC_012,SERC,deciduousForest,distributed,tickPlot,tck
127,SERC_012,SERC,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
140,SERC_013,SERC,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
156,SERC_014,SERC,deciduousForest,distributed,mammalGrid,mam
156,SERC_014,SERC,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
166,SERC_015,SERC,deciduousForest,distributed,mammalGrid,mam
166,SERC_015,SERC,deciduousForest,distributed,basePlot,
185,SERC_016,SERC,deciduousForest,distributed,mammalGrid,mam
185,SERC_016,SERC,deciduousForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
220,SERC_017,SERC,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
224,SERC_018,SERC,cultivatedCrops,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
236,SERC_019,SERC,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
268,SERC_020,SERC,cultivatedCrops,distributed,basePlot,all|brd|div
294,SERC_021,SERC,deciduousForest,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
300,SERC_022,SERC,deciduousForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
332,SERC_023,SERC,cultivatedCrops,distributed,basePlot,all|div
332,SERC_023,SERC,cultivatedCrops,distributed,tickPlot,tck
344,SERC_024,SERC,deciduousForest,distributed,basePlot,all|brd|div
345,SERC_025,SERC,deciduousForest,distributed,basePlot,all|brd|div
377,SERC_026,SERC,deciduousForest,distributed,basePlot,all|brd|div
396,SERC_027,SERC,cultivatedCrops,distributed,basePlot,all|div
560,SERC_028,SERC,cultivatedCrops,distributed,basePlot,all|div
864,SERC_029,SERC,cultivatedCrops,distributed,basePlot,all|div
877,SERC_030,SERC,cultivatedCrops,distributed,basePlot,all|div
413,SERC_031,SERC,deciduousForest,distributed,mammalGrid,mam
489,SERC_032,SERC,deciduousForest,distributed,mammalGrid,mam
588,SERC_033,SERC,cultivatedCrops,distributed,mosquitoPoint,mos|mpt
987,SERC_034,SERC,cultivatedCrops,distributed,mosquitoPoint,
1855,SERC_035,SERC,deciduousForest,distributed,mosquitoPoint,
2700,SERC_036,SERC,deciduousForest,distributed,mosquitoPoint,mos|mpt
2918,SERC_037,SERC,deciduousForest,distributed,mosquitoPoint,
2969,SERC_038,SERC,deciduousForest,distributed,mosquitoPoint,
6009,SERC_039,SERC,deciduousForest,distributed,mosquitoPoint,
6598,SERC_040,SERC,deciduousForest,distributed,mosquitoPoint,mos|mpt
9629,SERC_041,SERC,deciduousForest,distributed,mosquitoPoint,mos|mpt
18521,SERC_042,SERC,deciduousForest,distributed,mosquitoPoint,mos|mpt
6,SERC_043,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
473,SERC_044,SERC,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
511,SERC_045,SERC,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
985,SERC_046,SERC,,tower,basePlot,
2118,SERC_047,SERC,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
2454,SERC_048,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
3142,SERC_049,SERC,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst
3327,SERC_050,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
5119,SERC_051,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
5894,SERC_052,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
6534,SERC_053,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
8582,SERC_054,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
10422,SERC_055,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
12358,SERC_056,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
14534,SERC_057,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
15206,SERC_058,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
15257,SERC_059,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
15622,SERC_060,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
19929,SERC_061,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
22015,SERC_062,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
4230,SERC_063,SERC,,tower,phenology,phe
29177,SERC_064,SERC,deciduousForest,distributed,mosquitoPoint,
47820,SERC_065,SERC,deciduousForest,distributed,mosquitoPoint,mos|mpt
7136,SERC_066,SERC,cultivatedCrops,distributed,mosquitoPoint,mos|mpt
3846,SERC_067,SERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
383,SERC_068,SERC,deciduousForest,distributed,basePlot,all|brd|div
1209,SERC_069,SERC,deciduousForest,distributed,mosquitoPoint,mos|mpt
20297,SERC_070,SERC,deciduousForest,distributed,mosquitoPoint,mos|mpt
32204,SERC_071,SERC,deciduousForest,distributed,mosquitoPoint,mos|mpt
55174,SERC_072,SERC,,tower,phenology,phe
27,SOAP_001,SOAP,evergreenForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
43,SOAP_002,SOAP,evergreenForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
43,SOAP_002,SOAP,evergreenForest,distributed,mammalGrid,mam
63,SOAP_003,SOAP,evergreenForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
63,SOAP_003,SOAP,evergreenForest,distributed,mammalGrid,mam
63,SOAP_003,SOAP,evergreenForest,distributed,tickPlot,tck
91,SOAP_004,SOAP,evergreenForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
91,SOAP_004,SOAP,evergreenForest,distributed,tickPlot,tck
95,SOAP_005,SOAP,evergreenForest,distributed,basePlot,
95,SOAP_005,SOAP,evergreenForest,distributed,tickPlot,tck
139,SOAP_006,SOAP,evergreenForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
139,SOAP_006,SOAP,evergreenForest,distributed,mammalGrid,mam
139,SOAP_006,SOAP,evergreenForest,distributed,tickPlot,tck
143,SOAP_007,SOAP,evergreenForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
187,SOAP_008,SOAP,evergreenForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
187,SOAP_008,SOAP,evergreenForest,distributed,mammalGrid,
223,SOAP_009,SOAP,shrubScrub,distributed,tickPlot,tck
223,SOAP_009,SOAP,shrubScrub,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
283,SOAP_010,SOAP,shrubScrub,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
287,SOAP_011,SOAP,evergreenForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
299,SOAP_012,SOAP,evergreenForest,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
299,SOAP_012,SOAP,evergreenForest,distributed,mammalGrid,mam
331,SOAP_013,SOAP,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
735,SOAP_014,SOAP,evergreenForest,distributed,basePlot,all|div
383,SOAP_015,SOAP,evergreenForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
399,SOAP_016,SOAP,evergreenForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
422,SOAP_017,SOAP,evergreenForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
438,SOAP_018,SOAP,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
447,SOAP_019,SOAP,evergreenForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
479,SOAP_020,SOAP,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
539,SOAP_021,SOAP,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
639,SOAP_022,SOAP,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
767,SOAP_023,SOAP,evergreenForest,distributed,basePlot,all|brd|div
715,SOAP_024,SOAP,evergreenForest,distributed,basePlot,all|div
991,SOAP_025,SOAP,shrubScrub,distributed,basePlot,all|bet|bgc|div|sme
1435,SOAP_026,SOAP,shrubScrub,distributed,basePlot,all|div
1435,SOAP_026,SOAP,shrubScrub,distributed,tickPlot,tck
1611,SOAP_027,SOAP,shrubScrub,distributed,basePlot,all|div
1611,SOAP_027,SOAP,shrubScrub,distributed,mammalGrid,mam
1915,SOAP_028,SOAP,shrubScrub,distributed,basePlot,all|div
2907,SOAP_029,SOAP,shrubScrub,distributed,basePlot,all|div
3627,SOAP_030,SOAP,shrubScrub,distributed,basePlot,all|div
127,SOAP_031,SOAP,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
623,SOAP_032,SOAP,shrubScrub,distributed,mammalGrid,
59,SOAP_033,SOAP,evergreenForest,distributed,mosquitoPoint,mos|mpt
191,SOAP_034,SOAP,evergreenForest,distributed,mosquitoPoint,mos|mpt
475,SOAP_035,SOAP,evergreenForest,distributed,mosquitoPoint,mos|mpt
934,SOAP_036,SOAP,evergreenForest,distributed,mosquitoPoint,mos|mpt
1259,SOAP_037,SOAP,evergreenForest,distributed,mosquitoPoint,mos|mpt
1339,SOAP_038,SOAP,evergreenForest,distributed,mosquitoPoint,mos|mpt
1375,SOAP_039,SOAP,evergreenForest,distributed,mosquitoPoint,mos|mpt
1547,SOAP_040,SOAP,evergreenForest,distributed,mosquitoPoint,mos|mpt
1599,SOAP_041,SOAP,shrubScrub,distributed,mosquitoPoint,mos|mpt
1631,SOAP_042,SOAP,evergreenForest,distributed,mosquitoPoint,mos|mpt
155,SOAP_043,SOAP,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
411,SOAP_044,SOAP,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
415,SOAP_045,SOAP,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst
667,SOAP_046,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1439,SOAP_047,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1627,SOAP_048,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1919,SOAP_049,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1947,SOAP_050,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
2267,SOAP_051,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
2459,SOAP_052,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
2463,SOAP_053,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
2719,SOAP_054,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
2911,SOAP_055,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
3391,SOAP_056,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
4379,SOAP_057,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
4959,SOAP_058,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
5339,SOAP_059,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
9627,SOAP_060,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
11483,SOAP_061,SOAP,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1725,SOAP_062,SOAP,,tower,phenology,phe
35423,SOAP_063,SOAP,,tower,phenology,phe
351,,SOAP,evergreenForest,distributed,basePlot,
687,,SOAP,evergreenForest,distributed,basePlot,
11,SRER_001,SRER,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
11,SRER_001,SRER,shrubScrub,distributed,birdGrid,brd
27,SRER_002,SRER,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
27,SRER_002,SRER,shrubScrub,distributed,birdGrid,brd
27,SRER_002,SRER,shrubScrub,distributed,mammalGrid,
27,SRER_002,SRER,shrubScrub,distributed,tickPlot,tck
35,SRER_003,SRER,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
35,SRER_003,SRER,shrubScrub,distributed,birdGrid,brd
35,SRER_003,SRER,shrubScrub,distributed,tickPlot,tck
43,SRER_004,SRER,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
43,SRER_004,SRER,shrubScrub,distributed,birdGrid,brd
43,SRER_004,SRER,shrubScrub,distributed,tickPlot,tck
47,SRER_005,SRER,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
47,SRER_005,SRER,shrubScrub,distributed,birdGrid,brd
47,SRER_005,SRER,shrubScrub,distributed,mammalGrid,mam
49,SRER_006,SRER,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
49,SRER_006,SRER,shrubScrub,distributed,tickPlot,tck
59,SRER_007,SRER,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
59,SRER_007,SRER,shrubScrub,distributed,mammalGrid,mam
59,SRER_007,SRER,shrubScrub,distributed,tickPlot,tck
59,SRER_007,SRER,shrubScrub,distributed,birdGrid,brd
96,SRER_008,SRER,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
96,SRER_008,SRER,shrubScrub,distributed,mammalGrid,mam
96,SRER_008,SRER,shrubScrub,distributed,tickPlot,tck
111,SRER_009,SRER,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
111,SRER_009,SRER,shrubScrub,distributed,mammalGrid,mam
111,SRER_009,SRER,shrubScrub,distributed,birdGrid,brd
115,SRER_010,SRER,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
115,SRER_010,SRER,shrubScrub,distributed,birdGrid,brd
127,SRER_011,SRER,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
139,SRER_012,SRER,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
139,SRER_012,SRER,shrubScrub,distributed,mammalGrid,mam
143,SRER_013,SRER,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
155,SRER_014,SRER,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
155,SRER_014,SRER,shrubScrub,distributed,mammalGrid,mam
164,SRER_015,SRER,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
164,SRER_015,SRER,shrubScrub,distributed,birdGrid,brd
171,SRER_016,SRER,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
187,SRER_017,SRER,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
199,SRER_018,SRER,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
